epoch_index,train_loss,val_loss,best_val_loss,mean_gradient_norm,improved
0,-0.23068069817217735,-0.47034484148025513,-0.47034484148025513,1.9887566812760316,true
1,-0.31055686939865923,-0.41050258278846741,-0.47034484148025513,1.4370402890699319,false
2,-0.31881623612477994,-0.42682573199272156,-0.47034484148025513,2.0278962427012934,false
3,-0.34929263054763371,-0.3680633008480072,-0.47034484148025513,1.7922096772340292,false
4,-0.41053176585298318,-0.13559909164905548,-0.47034484148025513,3.1092917603912213,false
5,-0.37517298250578535,-0.36821192502975464,-0.47034484148025513,2.7049842142941762,false
6,-0.44734051270792502,-0.45644479990005493,-0.47034484148025513,2.9501805190782013,false
7,-0.48807089499985945,-0.46067497134208679,-0.47034484148025513,3.6271469475244746,false
8,-0.494668312323017,-0.26856231689453125,-0.47034484148025513,4.0159001795601892,false
9,-0.5166648312543447,-0.38426649570465088,-0.47034484148025513,3.7988404279070287,false
10,-0.54439261775368297,-0.32455307245254517,-0.47034484148025513,3.9321562602895144,false
11,-0.58419822198219407,-0.34886309504508972,-0.47034484148025513,4.4967804340741191,false
12,-0.60493581264446938,-0.30850017070770264,-0.47034484148025513,4.3598069399237058,false
13,-0.61581546564896905,-0.26057562232017517,-0.47034484148025513,5.2014795126727762,false
14,-0.6622216034776125,-0.33261576294898987,-0.47034484148025513,5.2911823592506924,false
15,-0.69662538218574643,-0.24676479399204254,-0.47034484148025513,5.1659630951591025,false
16,-0.69668680343490386,-0.18809282779693604,-0.47034484148025513,5.5780446794755658,false
17,-0.74017339712755081,-0.12893529236316681,-0.47034484148025513,6.2469583474195156,false
18,-0.77332613980158782,-0.20961795747280121,-0.47034484148025513,5.587934385029933,false
19,-0.74017676835258805,-0.29553583264350891,-0.47034484148025513,5.5810853200487029,false
20,-0.78901194332119751,-0.14271552860736847,-0.47034484148025513,5.3661215418281083,false
21,-0.83812406716438437,-0.15071998536586761,-0.47034484148025513,5.7125958626468973,false
22,-0.8485690651413722,-0.17908968031406403,-0.47034484148025513,5.9680871031760505,false
23,-0.88416772202039373,-0.097715698182582855,-0.47034484148025513,6.33525247239651,false
24,-0.88901849262989485,-0.1642831563949585,-0.47034484148025513,8.5409829119841252,false
25,-0.9058352779501524,-0.0060454532504081726,-0.47034484148025513,8.0809887922727146,false
