epoch_index,train_loss,val_loss,best_val_loss,mean_gradient_norm,improved
0,-0.22954964600966121,-0.38094985485076904,-0.54108327627182007,1.3144605217877632,false
1,-0.25335523455093306,-0.31965833902359009,-0.54108327627182007,0.91075756971557176,false
2,-0.27670186999230051,-0.33923622965812683,-0.54108327627182007,0.64509478733555459,false
3,-0.25557982596383694,-0.32195106148719788,-0.54108327627182007,0.49301337928101507,false
4,-0.26877353646649194,-0.32888680696487427,-0.54108327627182007,0.44624563336532075,false
5,-0.27537316764489961,-0.33582451939582825,-0.54108327627182007,0.31946476480590763,false
6,-0.26805350326153882,-0.34102758765220642,-0.54108327627182007,0.45860709232772184,false
7,-0.28114724805196506,-0.35375458002090454,-0.54108327627182007,0.41405991967957773,false
8,-0.27885584005465108,-0.31620565056800842,-0.54108327627182007,0.64307673499943352,false
9,-0.2720047089996791,-0.32754379510879517,-0.54108327627182007,0.35351747218131396,false
10,-0.27609671027554822,-0.32835680246353149,-0.54108327627182007,0.46770597156211852,false
11,-0.27168181471120662,-0.33310064673423767,-0.54108327627182007,0.3821957317678682,false
12,-0.26956105039407235,-0.35772117972373962,-0.54108327627182007,0.4636146906365563,false
13,-0.28797973048252362,-0.31421005725860596,-0.54108327627182007,0.50748394854077239,false
14,-0.25864630943546313,-0.3350987434387207,-0.54108327627182007,0.54191070977368583,false
15,-0.27338229804837072,-0.33955562114715576,-0.54108327627182007,0.51760535252572315,false
16,-0.27048952530066556,-0.33531442284584045,-0.54108327627182007,0.45914268870323072,false
17,-0.27567866457721746,-0.38386178016662598,-0.54108327627182007,0.38732425079536209,false
18,-0.28268026986804146,-0.34290671348571777,-0.54108327627182007,0.73455442057083697,false
19,-0.29053816381201614,-0.33886340260505676,-0.54108327627182007,0.54597545167481976,false
20,-0.28300371391173357,-0.29104664921760559,-0.54108327627182007,0.58461929360577736,false
21,-0.27862754361465192,-0.29601681232452393,-0.54108327627182007,0.5077850725359988,false
22,-0.28380109153043193,-0.34266453981399536,-0.54108327627182007,0.76849712154645922,false
23,-0.26803040495500541,-0.33572828769683838,-0.54108327627182007,0.33380873868083699,false
24,-0.27975208471672464,-0.34441494941711426,-0.54108327627182007,0.45006570995853207,false
