epoch_index,train_loss,val_loss,best_val_loss,mean_gradient_norm,improved
0,0.096713545547129631,-0.25297105312347412,-0.25297105312347412,3.2265254968108659,true
1,-0.069468378734130129,-0.46245899796485901,-0.46245899796485901,4.1247284853687649,true
2,-0.16009262309242517,-0.46335771679878235,-0.46335771679878235,3.1088176503186471,true
3,-0.19773786443506536,-0.43265628814697266,-0.46335771679878235,2.2697150489936271,false
4,-0.24609488535385865,-0.42625227570533752,-0.46335771679878235,2.1497811944797061,false
5,-0.24701639692275187,-0.40958145260810852,-0.46335771679878235,2.0589058815191188,false
6,-0.26622796409691757,-0.39494693279266357,-0.46335771679878235,1.7667416470268598,false
7,-0.26761150386375493,-0.38567239046096802,-0.46335771679878235,1.5992311554534051,false
8,-0.29279156377873361,-0.39253267645835876,-0.46335771679878235,1.6600473927429471,false
9,-0.28514894398932272,-0.38023769855499268,-0.46335771679878235,1.5406007132469079,false
10,-0.29132699173164722,-0.37706911563873291,-0.46335771679878235,1.7873190584329841,false
11,-0.28056321307443655,-0.37502747774124146,-0.46335771679878235,1.9517031162977219,false
12,-0.28350915349064731,-0.37350580096244812,-0.46335771679878235,1.8864099050257117,false
13,-0.30363600653333539,-0.36709544062614441,-0.46335771679878235,2.3720979026745623,false
14,-0.31578373024240136,-0.3454776406288147,-0.46335771679878235,1.894009349481143,false
15,-0.31369268335402012,-0.3691539466381073,-0.46335771679878235,2.1040136227190183,false
16,-0.3175324680140385,-0.36568081378936768,-0.46335771679878235,2.3269899609074809,false
17,-0.31316960097636837,-0.35631847381591797,-0.46335771679878235,3.2056825664028739,false
18,-0.31544137058349758,-0.37352961301803589,-0.46335771679878235,2.6002756913926883,false
19,-0.30715008623277146,-0.37261620163917542,-0.46335771679878235,2.2267611631616138,false
20,-0.3372524403608762,-0.3833949863910675,-0.46335771679878235,2.5646732608095193,false
21,-0.31652335755718058,-0.36680775880813599,-0.46335771679878235,2.38079036182712,false
22,-0.32437084446876097,-0.40505963563919067,-0.46335771679878235,2.4356107580003878,false
23,-0.32698495072933537,-0.40955013036727905,-0.46335771679878235,2.9406114377988835,false
24,-0.32949340524963844,-0.39432156085968018,-0.46335771679878235,2.7476439996628472,false
25,-0.30321409868506283,-0.40796035528182983,-0.46335771679878235,2.5477972376691653,false
26,-0.31830146689063465,-0.40130791068077087,-0.46335771679878235,2.4369249167995384,false
27,-0.32335901422760427,-0.40935495495796204,-0.46335771679878235,2.7303398101566692,false
