epoch_index,train_loss,val_loss,best_val_loss,mean_gradient_norm,improved
0,-0.16211413978360212,-0.31505110859870911,-0.31505110859870911,1.9110228201457993,true
1,-0.26659158936653954,-0.28539988398551941,-0.31505110859870911,1.0014854351428744,false
2,-0.27823701198959055,-0.32115402817726135,-0.32115402817726135,0.81301098865141963,true
3,-0.2657179778847748,-0.3464491069316864,-0.3464491069316864,1.0322336455798136,true
4,-0.28940083636179903,-0.34537610411643982,-0.3464491069316864,1.3605921573598141,false
5,-0.28692464690464431,-0.37310323119163513,-0.37310323119163513,1.2916394169114005,true
6,-0.30648135395350462,-0.33455485105514526,-0.37310323119163513,1.428897635541104,false
7,-0.30720686222402716,-0.45944821834564209,-0.45944821834564209,1.4176664736460691,true
8,-0.32492332701953369,-0.39346984028816223,-0.45944821834564209,1.8749355586392669,false
9,-0.33606324571734053,-0.37745127081871033,-0.45944821834564209,2.0167536829898243,false
10,-0.29969464333202595,-0.37802150845527649,-0.45944821834564209,1.8137037221816941,false
11,-0.31673987190692854,-0.37338173389434814,-0.45944821834564209,2.1886727755310207,false
12,-0.32411834703256875,-0.35498684644699097,-0.45944821834564209,2.0230661025905134,false
13,-0.3347452332217915,-0.49160036444664001,-0.49160036444664001,1.7294609918906831,true
14,-0.31535471688944083,-0.31869480013847351,-0.49160036444664001,1.9710511875242587,false
15,-0.32148646365684003,-0.38057312369346619,-0.49160036444664001,1.8107510175311921,false
16,-0.34168339578004986,-0.43598854541778564,-0.49160036444664001,1.7599161757784596,false
17,-0.33768496058212644,-0.31304481625556946,-0.49160036444664001,2.2366168555484203,false
18,-0.33296260100383407,-0.36052742600440979,-0.49160036444664001,1.9246422625266206,false
19,-0.33929973723701179,-0.38427269458770752,-0.49160036444664001,2.0355111079720349,false
20,-0.36238111120959121,-0.31219372153282166,-0.49160036444664001,2.0247744264481113,false
21,-0.37528475480249679,-0.19613085687160492,-0.49160036444664001,2.2157273743949375,false
22,-0.3814212279304719,-0.33322915434837341,-0.49160036444664001,1.9642941456740328,false
23,-0.38765048051778322,-0.33306363224983215,-0.49160036444664001,2.1342000421345566,false
24,-0.36072734155907082,-0.19965830445289612,-0.49160036444664001,1.9620352529522138,false
25,-0.39128700383485127,-0.26140278577804565,-0.49160036444664001,2.2699856109281358,false
26,-0.38031269880966878,-0.15976996719837189,-0.49160036444664001,2.1719918708878163,false
27,-0.37239308784214348,-0.30488324165344238,-0.49160036444664001,2.1090236730569112,false
28,-0.40641235766741329,-0.34477099776268005,-0.49160036444664001,2.2583619543957192,false
29,-0.38074406792218679,-0.27564680576324463,-0.49160036444664001,2.3083354188771081,false
30,-0.4177423498999232,-0.2547203004360199,-0.49160036444664001,2.2952661310764362,false
31,-0.39747350873091281,-0.18231111764907837,-0.49160036444664001,2.3500869473634967,false
32,-0.38711171288032814,-0.19908960163593292,-0.49160036444664001,2.6544114945110127,false
33,-0.34958544594402879,-0.20735235512256622,-0.49160036444664001,3.4240156587046116,false
34,-0.3920337523644169,-0.15859994292259216,-0.49160036444664001,2.1595544073527728,false
35,-0.39073058739543343,-0.21474175155162811,-0.49160036444664001,2.239350029883775,false
36,-0.41966411471366882,-0.34223401546478271,-0.49160036444664001,2.3344200072005594,false
37,-0.40705531902420217,-0.22031652927398682,-0.49160036444664001,2.4628437924570439,false
38,-0.42451166839768678,-0.24934802949428558,-0.49160036444664001,2.1483256911772353,false
