asset_id,lbw,timestamp,status,fallback_source_timestamp,nu,gamma,nlml_baseline,retry_used,fallback_used,failure_stage,failure_message,cpd_csv_path
EURNOK,10,2024-02-28T00:00:00,fallback_previous,2024-02-27T00:00:00,0.99953086087386178,1.1685903733427005e-05,14.37563851027506,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/EURNOK_cpd.csv
USDCZK,10,2023-03-01T00:00:00,fallback_previous,2023-02-28T00:00:00,0.78714958084705289,0.79326750350834763,14.89386677314199,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/USDCZK_cpd.csv
USDHKD,10,2023-04-04T00:00:00,fallback_previous,2023-04-03T00:00:00,0.99999999837900355,1.5942332116301423e-07,10.777344334033092,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/USDHKD_cpd.csv
USDHKD,10,2023-11-08T00:00:00,fallback_previous,2023-11-07T00:00:00,0.94118833861750339,0.29383542133070262,14.664624295237228,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/USDHKD_cpd.csv
USDHKD,21,2009-12-16T00:00:00,fallback_previous,2009-12-15T00:00:00,0.99999973342842785,0.99999995238095229,26.689164500853572,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_21/USDHKD_cpd.csv
USDHKD,63,2009-12-16T00:00:00,fallback_previous,2009-12-15T00:00:00,0.99999999999999911,0.98389127124581421,81.832909940789449,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_63/USDHKD_cpd.csv
USDHKD,63,2016-01-21T00:00:00,fallback_previous,2016-01-20T00:00:00,1,0.92880037777150348,87.090024584131243,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_63/USDHKD_cpd.csv
USDMXN,10,2022-08-24T00:00:00,fallback_previous,2022-08-23T00:00:00,0.71443447512792013,0.10848175091765069,13.396865812150724,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/USDMXN_cpd.csv
USDNOK,10,2015-10-08T00:00:00,fallback_previous,2015-10-07T00:00:00,0.65762939214851968,0.19461046956795275,15.083308383345607,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/USDNOK_cpd.csv
USDNOK,10,2016-11-04T00:00:00,fallback_previous,2016-11-03T00:00:00,0.81474631337387093,0.24473201734718447,14.660874279865924,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/USDNOK_cpd.csv
USDNOK,63,2026-01-27T00:00:00,fallback_previous,2026-01-26T00:00:00,0.82457099687768587,0.93160387330783179,88.057615902357995,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_63/USDNOK_cpd.csv
USDSEK,10,2002-07-03T00:00:00,fallback_previous,2002-07-02T00:00:00,0.94265130068573399,0.89973896258752339,13.818448986194092,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/USDSEK_cpd.csv
USDSEK,10,2023-07-12T00:00:00,fallback_previous,2023-07-11T00:00:00,0.77002558633983265,0.50459675679092364,14.839639616631736,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/USDSEK_cpd.csv
USDZAR,10,2010-05-27T00:00:00,fallback_previous,2010-05-26T00:00:00,0.68882997134664647,0.38777583547598565,15.135143480721412,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/USDZAR_cpd.csv
AUDCAD,10,2007-08-16T00:00:00,fallback_previous,2007-08-15T00:00:00,0.018393498915780297,0.4267461891313708,14.26894679788554,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL: ,artifacts/features/cpd/lbw_10/AUDCAD_cpd.csv
AUDCAD,10,2018-07-09T00:00:00,fallback_previous,2018-07-06T00:00:00,0.39082152274468673,1.4283864250132884e-06,14.789598156414568,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL: ,artifacts/features/cpd/lbw_10/AUDCAD_cpd.csv
AUDCHF,10,2001-04-16T00:00:00,fallback_previous,2001-04-13T00:00:00,0.18848678042400976,0.19993964621632765,15.420212119942128,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL: ,artifacts/features/cpd/lbw_10/AUDCHF_cpd.csv
AUDCHF,10,2001-06-20T00:00:00,fallback_previous,2001-06-19T00:00:00,0.28261658245796967,0.16668970844956701,15.237379549783711,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL: ,artifacts/features/cpd/lbw_10/AUDCHF_cpd.csv
AUDCHF,10,2006-08-07T00:00:00,fallback_previous,2006-08-04T00:00:00,0.036687380697627295,0.19575561796558466,14.372271826490225,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL: ,artifacts/features/cpd/lbw_10/AUDCHF_cpd.csv
AUDCHF,10,2012-12-20T00:00:00,fallback_previous,2012-12-19T00:00:00,0.20448257718035831,0.19591527255887053,14.386719092769885,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL: ,artifacts/features/cpd/lbw_10/AUDCHF_cpd.csv
AUDCHF,10,2019-09-19T00:00:00,fallback_previous,2019-09-18T00:00:00,0.030187575733265318,0.39993388780302397,13.278318871849532,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL: ,artifacts/features/cpd/lbw_10/AUDCHF_cpd.csv
AUDJPY,10,2013-07-29T00:00:00,fallback_previous,2013-07-26T00:00:00,0.043616120589493872,0.19812082097820141,11.80437562828855,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL: ,artifacts/features/cpd/lbw_10/AUDJPY_cpd.csv
AUDJPY,10,2022-08-11T00:00:00,fallback_previous,2022-08-10T00:00:00,0.30072212231117035,0.16419684462037104,15.006738696398557,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL: ,artifacts/features/cpd/lbw_10/AUDJPY_cpd.csv
AUDJPY,10,2024-02-28T00:00:00,fallback_previous,2024-02-27T00:00:00,0.20971392879300643,0.19743587034062871,14.512773799199854,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL: ,artifacts/features/cpd/lbw_10/AUDJPY_cpd.csv
AUDNZD,10,2003-07-21T00:00:00,fallback_previous,2003-07-18T00:00:00,0.022069225352701574,0.1992362311848902,13.697939014830741,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL: ,artifacts/features/cpd/lbw_10/AUDNZD_cpd.csv
AUDUSD,10,2009-01-12T00:00:00,fallback_previous,2009-01-09T00:00:00,0.12678793534361812,0.79993107143786824,13.830509484434275,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL: ,artifacts/features/cpd/lbw_10/AUDUSD_cpd.csv
AUDUSD,10,2024-10-10T00:00:00,fallback_previous,2024-10-09T00:00:00,0.030402828219311138,0.18496179362100915,14.946074088309228,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL: ,artifacts/features/cpd/lbw_10/AUDUSD_cpd.csv
AUDUSD,10,2025-04-23T00:00:00,fallback_previous,2025-04-22T00:00:00,0.03076274954435099,0.18981089439803442,14.039447826301181,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL: ,artifacts/features/cpd/lbw_10/AUDUSD_cpd.csv
CADCHF,10,2002-07-05T00:00:00,fallback_previous,2002-07-04T00:00:00,0.71947520757831163,0.26246782691592851,15.359236655310571,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/CADCHF_cpd.csv
CADCHF,10,2003-06-05T00:00:00,fallback_previous,2003-06-04T00:00:00,0.83405056968167612,0.19119968949211921,14.408868502704184,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/CADCHF_cpd.csv
CADCHF,10,2011-08-25T00:00:00,fallback_previous,2011-08-24T00:00:00,0.99656172922005393,0.19826942766098049,14.54136472953383,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/CADCHF_cpd.csv
CADCHF,10,2013-01-02T00:00:00,fallback_previous,2013-01-01T00:00:00,0.71121577228254362,0.19758507974375414,15.007848604125208,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/CADCHF_cpd.csv
CADCHF,10,2022-11-11T00:00:00,fallback_previous,2022-11-10T00:00:00,0.72792353051023961,0.40745567197078414,15.116178509712725,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/CADCHF_cpd.csv
CADJPY,10,2014-04-08T00:00:00,fallback_previous,2014-04-07T00:00:00,0.86396319534999244,0.69992650147400448,12.864780768905693,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/CADJPY_cpd.csv
CADJPY,21,2019-10-03T00:00:00,fallback_previous,2019-10-02T00:00:00,0.94394255138652783,0.95626395879736548,29.723606747741258,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_21/CADJPY_cpd.csv
CHFJPY,10,2001-05-23T00:00:00,fallback_previous,2001-05-22T00:00:00,0.54481334598732145,0.98870398643630364,15.072198357147688,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/CHFJPY_cpd.csv
CHFJPY,10,2007-08-15T00:00:00,fallback_previous,2007-08-14T00:00:00,0.79503985696020252,0.25680153837943476,15.110366780407501,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/CHFJPY_cpd.csv
CHFJPY,10,2023-10-27T00:00:00,fallback_previous,2023-10-26T00:00:00,0.97623800128839711,0.55396330904364355,14.369720263087336,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/CHFJPY_cpd.csv
CHFJPY,21,2002-05-21T00:00:00,fallback_previous,2002-05-20T00:00:00,0.5967691328551652,0.44358402484100634,31.065836663919111,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_21/CHFJPY_cpd.csv
EURAUD,21,2021-08-19T00:00:00,fallback_previous,2021-08-18T00:00:00,0.68977796722134643,0.64826663554966169,30.029588723849436,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_21/EURAUD_cpd.csv
EURAUD,21,2025-04-04T00:00:00,fallback_previous,2025-04-03T00:00:00,0.78384271144657658,0.99999949072023753,29.66258150836547,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_21/EURAUD_cpd.csv
EURAUD,126,2020-03-18T00:00:00,fallback_previous,2020-03-17T00:00:00,0.99999999996377165,0.90217774983038668,170.75622645909718,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_126/EURAUD_cpd.csv
EURCAD,10,2007-09-25T00:00:00,fallback_previous,2007-09-24T00:00:00,0.63647255853994877,0.45959194196187675,15.257353674006159,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/EURCAD_cpd.csv
EURCAD,10,2013-04-08T00:00:00,fallback_previous,2013-04-05T00:00:00,0.8274696848797537,0.38391656777223387,14.42526575392866,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/EURCAD_cpd.csv
EURCHF,10,2019-11-29T00:00:00,fallback_previous,2019-11-28T00:00:00,0.93639894251678579,0.1922907488323406,15.198510074933695,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/EURCHF_cpd.csv
EURCHF,21,2005-05-16T00:00:00,fallback_previous,2005-05-13T00:00:00,0.97362210616488309,0.06498836891546747,30.755864257986921,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_21/EURCHF_cpd.csv
EURGBP,10,2009-05-21T00:00:00,fallback_previous,2009-05-20T00:00:00,0.93486631314209312,0.60001522360240778,14.822741969480937,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/EURGBP_cpd.csv
EURGBP,10,2013-09-12T00:00:00,fallback_previous,2013-09-11T00:00:00,0.85488322068060263,0.60051972863400338,15.438454565546799,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/EURGBP_cpd.csv
EURJPY,10,2001-09-04T00:00:00,fallback_previous,2001-09-03T00:00:00,0.78053338658108773,0.99999987979564919,15.513750853032871,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/EURJPY_cpd.csv
EURJPY,10,2005-04-04T00:00:00,fallback_previous,2005-04-01T00:00:00,0.60286610688095976,0.29946289139447757,14.220887078208158,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/EURJPY_cpd.csv
EURNZD,10,2005-04-06T00:00:00,fallback_previous,2005-04-05T00:00:00,0.93513820390995683,0.18055075021293782,14.290333160444639,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/EURNZD_cpd.csv
EURNZD,10,2006-10-25T00:00:00,fallback_previous,2006-10-24T00:00:00,0.76515031925145671,0.89979378388863807,13.848815662611592,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/EURNZD_cpd.csv
EURNZD,10,2012-12-20T00:00:00,fallback_previous,2012-12-19T00:00:00,0.81338371449659419,0.1999478345224745,12.924454983000334,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/EURNZD_cpd.csv
EURNZD,21,2013-11-29T00:00:00,fallback_previous,2013-11-28T00:00:00,0.81953542110394073,0.19057417112639324,30.293967189105139,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_21/EURNZD_cpd.csv
EURUSD,10,2005-05-02T00:00:00,fallback_previous,2005-04-29T00:00:00,0.91099045034533033,0.19959427596675094,14.901423761424779,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/EURUSD_cpd.csv
EURUSD,10,2023-12-14T00:00:00,fallback_previous,2023-12-13T00:00:00,0.86503812894842746,0.99999990000000005,13.224524660647113,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/EURUSD_cpd.csv
EURUSD,21,2010-07-01T00:00:00,fallback_previous,2010-06-30T00:00:00,0.76900073487417198,0.64477096739693374,29.916429252254659,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_21/EURUSD_cpd.csv
GBPCAD,10,2020-03-09T00:00:00,fallback_previous,2020-03-06T00:00:00,0.98867413463209763,0.22618488756521593,14.994898533197246,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/GBPCAD_cpd.csv
GBPCAD,21,2015-01-21T00:00:00,fallback_previous,2015-01-20T00:00:00,0.99282664298838763,0.99999995238095229,30.392086295873021,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_21/GBPCAD_cpd.csv
GBPCHF,10,2010-11-16T00:00:00,fallback_previous,2010-11-15T00:00:00,0.71810779130587488,6.4876144252734685e-06,15.272447750199948,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/GBPCHF_cpd.csv
GBPCHF,21,2016-05-18T00:00:00,fallback_previous,2016-05-17T00:00:00,0.85755992015200888,0.56961802509486048,30.562809985255033,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_21/GBPCHF_cpd.csv
GBPJPY,10,2001-03-02T00:00:00,fallback_previous,2001-03-01T00:00:00,0.76382465893576001,0.089266295504875914,15.241382260677169,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/GBPJPY_cpd.csv
GBPJPY,10,2005-04-04T00:00:00,fallback_previous,2005-04-01T00:00:00,0.74683719956038863,0.50044663656014299,14.378086643244908,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/GBPJPY_cpd.csv
GBPJPY,10,2005-10-21T00:00:00,fallback_previous,2005-10-20T00:00:00,0.72171652106030604,0.3998559237590979,14.805387019595941,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/GBPJPY_cpd.csv
GBPJPY,10,2009-07-08T00:00:00,fallback_previous,2009-07-07T00:00:00,0.9686997893870396,0.30053966204534455,14.386309368139026,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/GBPJPY_cpd.csv
GBPJPY,10,2012-10-04T00:00:00,fallback_previous,2012-10-03T00:00:00,0.7957716661912303,0.099807668071555236,15.051071191927786,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/GBPJPY_cpd.csv
GBPJPY,10,2017-07-11T00:00:00,fallback_previous,2017-07-10T00:00:00,0.85037086257617911,0.32317889474396566,13.205436561489558,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/GBPJPY_cpd.csv
GBPNZD,10,2019-12-31T00:00:00,fallback_previous,2019-12-30T00:00:00,0.95041196970661512,0.22178273256608899,15.337757154396785,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/GBPNZD_cpd.csv
GBPNZD,21,2024-01-17T00:00:00,fallback_previous,2024-01-16T00:00:00,0.91051027986974864,0.079809815275086057,28.530708770892996,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_21/GBPNZD_cpd.csv
GBPUSD,10,2002-10-24T00:00:00,fallback_previous,2002-10-23T00:00:00,0.98681296795427298,9.9999999999999995e-08,14.76010961364563,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/GBPUSD_cpd.csv
GBPUSD,10,2015-01-16T00:00:00,fallback_previous,2015-01-15T00:00:00,0.93181281126687054,0.18081498573111665,14.437145128536615,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/GBPUSD_cpd.csv
GBPUSD,10,2019-04-30T00:00:00,fallback_previous,2019-04-29T00:00:00,0.61598447255081978,0.12882524223118239,14.640638913173969,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/GBPUSD_cpd.csv
GBPUSD,21,2007-07-06T00:00:00,fallback_previous,2007-07-05T00:00:00,0.90546947299433045,1.65393231526871e-05,29.008226653019594,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_21/GBPUSD_cpd.csv
GBPUSD,21,2020-03-19T00:00:00,fallback_previous,2020-03-18T00:00:00,0.9920316679309662,0.99999995238094408,28.783931376910992,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_21/GBPUSD_cpd.csv
GBPUSD,21,2021-06-18T00:00:00,fallback_previous,2021-06-17T00:00:00,0.61519427094861578,0.33282836360805013,31.21664778945091,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_21/GBPUSD_cpd.csv
NZDCHF,10,2012-12-20T00:00:00,fallback_previous,2012-12-19T00:00:00,0.76232256816105537,0.45327267427370543,12.934704135094725,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/NZDCHF_cpd.csv
NZDCHF,10,2017-03-03T00:00:00,fallback_previous,2017-03-02T00:00:00,0.8221011850821528,0.08109772169914406,13.869090037013571,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/NZDCHF_cpd.csv
NZDCHF,10,2021-08-17T00:00:00,fallback_previous,2021-08-16T00:00:00,0.70397680127765772,0.53000654671370706,11.733785273009815,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/NZDCHF_cpd.csv
NZDCHF,10,2023-06-07T00:00:00,fallback_previous,2023-06-06T00:00:00,0.99753641641287105,0.29953234245196514,13.337045108283817,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/NZDCHF_cpd.csv
NZDJPY,10,2020-10-05T00:00:00,fallback_previous,2020-10-02T00:00:00,0.64575574674562308,0.39997133261997286,14.489769669020401,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/NZDJPY_cpd.csv
NZDJPY,21,2018-06-28T00:00:00,fallback_previous,2018-06-27T00:00:00,0.91859353490702955,0.016684579104441377,30.036319792555268,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_21/NZDJPY_cpd.csv
NZDJPY,21,2024-02-28T00:00:00,fallback_previous,2024-02-27T00:00:00,0.85297477289952828,0.767167788096906,30.461386838189267,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_21/NZDJPY_cpd.csv
NZDUSD,10,2007-08-15T00:00:00,fallback_previous,2007-08-14T00:00:00,0.55831670574388592,0.27804629772371681,15.175503803896728,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/NZDUSD_cpd.csv
NZDUSD,10,2025-11-04T00:00:00,fallback_previous,2025-11-03T00:00:00,0.73398469250736542,0.45288082582514982,14.544810766614262,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/NZDUSD_cpd.csv
USDCHF,10,2005-01-04T00:00:00,fallback_previous,2005-01-03T00:00:00,0.82288207949237679,0.8001146952279532,13.739880989248029,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/USDCHF_cpd.csv
USDCHF,10,2011-03-23T00:00:00,fallback_previous,2011-03-22T00:00:00,0.74323256333815779,0.24985071183145874,15.114619946208661,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/USDCHF_cpd.csv
USDCHF,10,2019-01-29T00:00:00,fallback_previous,2019-01-28T00:00:00,0.9018126560328007,0.17944956642501311,14.739348932665557,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/USDCHF_cpd.csv
USDCHF,10,2020-09-23T00:00:00,fallback_previous,2020-09-22T00:00:00,0.75637960458190823,0.7985522746323821,11.516395637091634,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/USDCHF_cpd.csv
USDCHF,10,2020-11-02T00:00:00,fallback_previous,2020-10-30T00:00:00,0.59621491445957897,0.30016999166278402,14.696612492964194,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/USDCHF_cpd.csv
USDCHF,10,2022-05-19T00:00:00,fallback_previous,2022-05-18T00:00:00,0.73456103738377931,0.19802215238627288,13.843830884231691,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/USDCHF_cpd.csv
USDJPY,10,2011-01-05T00:00:00,fallback_previous,2011-01-04T00:00:00,0.91871051913021107,0.50065068441656657,14.102559635207804,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/USDJPY_cpd.csv
USDJPY,10,2011-04-12T00:00:00,fallback_previous,2011-04-11T00:00:00,0.77755610504822803,0.50391525627011935,14.543806687289976,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/USDJPY_cpd.csv
USDJPY,10,2013-04-18T00:00:00,fallback_previous,2013-04-17T00:00:00,0.73763628102130685,0.19495376822283719,15.024340597927578,true,true,changepoint_fit,First changepoint fit failed: ABNORMAL: ; second changepoint fit failed: ABNORMAL:,artifacts/features/cpd/lbw_10/USDJPY_cpd.csv
