epoch_index,train_loss,val_loss,best_val_loss,mean_gradient_norm,improved
0,-0.19487653591502935,-0.31362840533256531,-0.31362840533256531,2.1630667064388174,true
1,-0.26367789955857474,-0.31362536549568176,-0.31362840533256531,0.087899794377172394,false
2,-0.25255612287527096,-0.31363776326179504,-0.31363776326179504,0.060961360629684908,true
3,-0.25979946307742441,-0.31363919377326965,-0.31363919377326965,0.087846964966350541,true
4,-0.26829748409680831,-0.31364420056343079,-0.31364420056343079,1.6815792706672652,true
5,-0.23734069854403153,-0.31333050131797791,-0.31364420056343079,1.314709275519141,false
6,-0.20268879508456358,-0.31384620070457458,-0.31384620070457458,60195.750390777983,true
7,-0.22387451622097826,-0.31387895345687866,-0.31387895345687866,3267561.3646529517,true
8,-0.19686568425132486,-0.3092438280582428,-0.31387895345687866,5600268658.3606377,false
9,-0.21686431796600422,-0.31898239254951477,-0.31898239254951477,1221507291.0997596,true
10,-0.25919548331353909,-0.30657875537872314,-0.31898239254951477,24337305175.023914,false
11,-0.23249105927653801,-0.31195151805877686,-0.31898239254951477,695660055.64568305,false
12,-0.20806998837118348,-0.31850731372833252,-0.31898239254951477,939112596.25070107,false
13,-0.23890990341225496,-0.27277249097824097,-0.31898239254951477,31895911146.21825,false
14,-0.18388701937137505,-0.19355317950248718,-0.31898239254951477,9239598675.170023,false
15,-0.19918513233558491,-0.28764572739601135,-0.31898239254951477,9131891292.7980766,false
16,-0.20569217453400293,-0.24774129688739777,-0.31898239254951477,288585180459.94873,false
17,-0.16432486827043483,-0.25994506478309631,-0.31898239254951477,7649258786393.4355,false
18,-0.19587590823021644,-0.30027443170547485,-0.31898239254951477,8724666116135.3848,false
19,-0.16440599099494135,-0.22336103022098541,-0.31898239254951477,1263832124856136.2,false
20,-0.17068034288688347,-0.28233444690704346,-0.31898239254951477,341789972544538.25,false
21,-0.17559377527915132,-0.22552292048931122,-0.31898239254951477,55244281720365.945,false
22,-0.18349788192277536,-0.27184438705444336,-0.31898239254951477,20524652505147.078,false
23,-0.16933496162677422,-0.25468382239341736,-0.31898239254951477,1605516506787581.2,false
24,-0.11027370756253219,-0.0028898515738546848,-0.31898239254951477,2475537460228.9229,false
25,-0.13913248061465147,-0.026044154539704323,-0.31898239254951477,17905714454114.293,false
26,-0.13239791683363131,-0.037599783390760422,-0.31898239254951477,885151765776168.25,false
27,-0.076674282980652958,-0.047600772231817245,-0.31898239254951477,30043382683091468,false
28,-0.073940387843415528,0.012449923902750015,-0.31898239254951477,17671252460552718,false
29,nan,nan,-0.31898239254951477,nan,false
30,nan,nan,-0.31898239254951477,nan,false
31,nan,nan,-0.31898239254951477,nan,false
32,nan,nan,-0.31898239254951477,nan,false
33,nan,nan,-0.31898239254951477,nan,false
34,nan,nan,-0.31898239254951477,nan,false
