epoch_index,train_loss,val_loss,best_val_loss,mean_gradient_norm,improved
0,-0.035365910603640936,-0.42391261458396912,-0.42391261458396912,2.1241585167262178,true
1,-0.20494305452881142,-0.45011845231056213,-0.45011845231056213,1.9281716565004525,true
2,-0.19525899305844155,-0.45043069124221802,-0.45043069124221802,1.819237371506647,true
3,-0.21682728526110834,-0.43245673179626465,-0.45043069124221802,1.3612052687169172,false
4,-0.2049508223322053,-0.41782084107398987,-0.45043069124221802,1.3045832317513533,false
5,-0.23413583408826247,-0.39913976192474365,-0.45043069124221802,0.90160177415236831,false
6,-0.25871587412145275,-0.39930334687232971,-0.45043069124221802,1.058054726234285,false
7,-0.24358954687769979,-0.39395067095756531,-0.45043069124221802,0.9023988535985924,false
8,-0.2732519619166851,-0.40131062269210815,-0.45043069124221802,0.86339672516064292,false
9,-0.25820603288519078,-0.39239108562469482,-0.45043069124221802,0.77166893190513242,false
10,-0.25368744106246877,-0.38546815514564514,-0.45043069124221802,0.77183744757516815,false
11,-0.24453637003898621,-0.38970398902893066,-0.45043069124221802,0.74910774556561732,false
12,-0.27222540692832226,-0.39367365837097168,-0.45043069124221802,0.80237783100724647,false
13,-0.27293791421330893,-0.38725018501281738,-0.45043069124221802,0.72634329000870002,false
14,-0.26500546898788369,-0.39176449179649353,-0.45043069124221802,0.68197542820454171,false
15,-0.26479958658679748,-0.39107087254524231,-0.45043069124221802,0.71875189977118936,false
16,-0.27401565253668919,-0.38704958558082581,-0.45043069124221802,0.81777969091229186,false
17,-0.25704099471943503,-0.37588664889335632,-0.45043069124221802,0.7036462759155816,false
18,-0.28257630641261738,-0.36689355969429016,-0.45043069124221802,0.9844691319397102,false
19,-0.26044573780531305,-0.36487489938735962,-0.45043069124221802,0.77755237670424271,false
20,-0.26369544892356944,-0.36973297595977783,-0.45043069124221802,0.7305939054558388,false
21,-0.2831927256133312,-0.37363311648368835,-0.45043069124221802,0.74238712153582576,false
22,-0.30309878934461337,-0.3797055184841156,-0.45043069124221802,0.81879939546193692,false
23,-0.25699820875739438,-0.37420067191123962,-0.45043069124221802,0.87970666052737778,false
24,-0.27490838208737284,-0.37723767757415771,-0.45043069124221802,0.82340196743070215,false
25,-0.26399041256174827,-0.3835262656211853,-0.45043069124221802,0.85568387124341172,false
26,-0.2650209232591666,-0.37979179620742798,-0.45043069124221802,0.83728405233257663,false
27,-0.26975155366101089,-0.39636418223381042,-0.45043069124221802,0.80650295916562664,false
