epoch_index,train_loss,val_loss,best_val_loss,mean_gradient_norm,improved
0,0.031413409688796565,0.19071236252784729,0.19071236252784729,2.7196990654711279,true
1,0.046147000340100094,0.12849672138690948,0.12849672138690948,2.8529562862016835,true
2,0.042142692383211583,0.064661890268325806,0.064661890268325806,2.8501611118509365,true
3,0.0024588292357153618,0.0037995181046426296,0.0037995181046426296,2.8465516283669365,true
4,-0.040498627898975827,-0.088174983859062195,-0.088174983859062195,3.0313185422848434,true
5,-0.057235423875495024,-0.1684686541557312,-0.1684686541557312,2.8435221665168706,true
6,-0.10383482009936602,-0.22458237409591675,-0.22458237409591675,2.7887700282228298,true
7,-0.11961944723794332,-0.27064588665962219,-0.27064588665962219,2.7494963653197582,true
8,-0.12020474855746262,-0.30654922127723694,-0.30654922127723694,2.6391210002475418,true
9,-0.15909489952266598,-0.32647457718849182,-0.32647457718849182,2.6535087826666244,true
10,-0.20105494480603972,-0.3461209237575531,-0.3461209237575531,2.3643498151049687,true
11,-0.16738402834669566,-0.36532723903656006,-0.36532723903656006,2.388128016060457,true
12,-0.18733724089076695,-0.37366417050361633,-0.37366417050361633,2.2803410959059898,true
13,-0.21230657167064074,-0.3781285285949707,-0.3781285285949707,2.0138245095045137,true
14,-0.24128532419816998,-0.379545658826828,-0.379545658826828,2.0399046791180107,true
15,-0.21674669495759866,-0.37921711802482605,-0.379545658826828,2.0052664921296617,false
16,-0.26133511239291135,-0.37571534514427185,-0.379545658826828,2.0544224512817051,false
17,-0.2069490481621753,-0.37719854712486267,-0.379545658826828,1.8530476631936976,false
18,-0.23926145254144779,-0.38197308778762817,-0.38197308778762817,1.8498858514432914,true
19,-0.26439725539239589,-0.38601386547088623,-0.38601386547088623,1.7942318558403387,true
20,-0.27387502842033523,-0.386466383934021,-0.386466383934021,1.7470780042274736,true
21,-0.24162565864539012,-0.38372939825057983,-0.386466383934021,1.777507259283597,false
22,-0.27027309543112865,-0.38033729791641235,-0.386466383934021,1.7506491844318448,false
23,-0.25351802766538012,-0.38009563088417053,-0.386466383934021,1.7710176224891956,false
24,-0.26555586240899104,-0.38297200202941895,-0.386466383934021,1.6073319918822306,false
25,-0.26599268204508686,-0.38888424634933472,-0.38888424634933472,1.6489258560990818,true
26,-0.25602840269223237,-0.39145553112030029,-0.39145553112030029,1.6629122225194573,true
27,-0.27324152155182302,-0.39779627323150635,-0.39779627323150635,1.6867754230893648,true
28,-0.28376787707496148,-0.3999711275100708,-0.3999711275100708,1.6635227424588102,true
29,-0.27570950936597699,-0.39846009016036987,-0.3999711275100708,1.5928354014773878,false
30,-0.26109997529345447,-0.39657962322235107,-0.3999711275100708,1.6610237868168416,false
31,-0.2902930834545539,-0.39542374014854431,-0.3999711275100708,1.5178945675546016,false
32,-0.27601303240188801,-0.39598599076271057,-0.3999711275100708,1.4878107795039586,false
33,-0.28001744171771675,-0.39633536338806152,-0.3999711275100708,1.553138251620112,false
34,-0.27866078348149759,-0.39647477865219116,-0.3999711275100708,1.5375935786511177,false
35,-0.28855876880697906,-0.39908376336097717,-0.3999711275100708,1.5307382633909583,false
36,-0.26557335657521319,-0.39539137482643127,-0.3999711275100708,1.5204384674568876,false
37,-0.2962648353139416,-0.39319720864295959,-0.3999711275100708,1.5718094047154478,false
38,-0.26703169986080283,-0.38968139886856079,-0.3999711275100708,1.4695848141713306,false
39,-0.27901405792904255,-0.39182007312774658,-0.3999711275100708,1.5153113573100059,false
40,-0.28283800698148137,-0.39434453845024109,-0.3999711275100708,1.5325626008819269,false
41,-0.24595230103183824,-0.38797825574874878,-0.3999711275100708,1.4392975122318603,false
42,-0.28957069651761019,-0.38891714811325073,-0.3999711275100708,1.5317218334612568,false
43,-0.29542881878501831,-0.3910774290561676,-0.3999711275100708,1.4997282935998952,false
44,-0.29087232171486205,-0.39701384305953979,-0.3999711275100708,1.4641707787037983,false
45,-0.30946489310680103,-0.40106019377708435,-0.40106019377708435,1.5594753094207054,true
46,-0.29688431492123085,-0.40110725164413452,-0.40110725164413452,1.634454876697885,true
47,-0.29358242545911195,-0.40257793664932251,-0.40257793664932251,1.5407998427235259,true
48,-0.27469028324748462,-0.4017050564289093,-0.40257793664932251,1.5735721432757623,false
49,-0.29047090945562398,-0.39791527390480042,-0.40257793664932251,1.5245746760703742,false
50,-0.31325460676079953,-0.39292487502098083,-0.40257793664932251,1.6206954272287801,false
51,-0.30119432740582103,-0.39289706945419312,-0.40257793664932251,1.6569819100841414,false
52,-0.27941640517793787,-0.38997370004653931,-0.40257793664932251,1.6205582846372495,false
53,-0.28730969908886039,-0.39130875468254089,-0.40257793664932251,1.6053705093523978,false
54,-0.28963717264242661,-0.3928457498550415,-0.40257793664932251,1.6506766113609326,false
55,-0.30453697605154073,-0.39977210760116577,-0.40257793664932251,1.6757284253089426,false
56,-0.30669400488766724,-0.39828532934188843,-0.40257793664932251,1.6460949991925213,false
57,-0.31448446210020053,-0.39907696843147278,-0.40257793664932251,1.6500675850346362,false
58,-0.30529830326588875,-0.3971247673034668,-0.40257793664932251,1.5977581465349664,false
59,-0.28782113879853383,-0.396868497133255,-0.40257793664932251,1.5979261080382201,false
60,-0.30258020600423408,-0.39705228805541992,-0.40257793664932251,1.8013085542867582,false
61,-0.28597989119589329,-0.39376300573348999,-0.40257793664932251,1.670350180761232,false
62,-0.29767678662513691,-0.39574497938156128,-0.40257793664932251,1.6405147726577407,false
63,-0.31307526248005718,-0.3934224545955658,-0.40257793664932251,1.6349494627487355,false
