timestamp,asset_id,lbw,nu,gamma,status,window_size,nlml_baseline,nlml_changepoint,retry_used,fallback_used,location_c,steepness_s,fallback_source_timestamp,failure_stage,failure_message
2018-01-23T00:00:00,US2000.cash,10,,,invalid_window,1,,,false,false,,,,window_length,"Expected 11 returns for lbw=10, got 1"
2018-01-24T00:00:00,US2000.cash,10,,,invalid_window,2,,,false,false,,,,window_length,"Expected 11 returns for lbw=10, got 2"
2018-01-25T00:00:00,US2000.cash,10,,,invalid_window,3,,,false,false,,,,window_length,"Expected 11 returns for lbw=10, got 3"
2018-01-26T00:00:00,US2000.cash,10,,,invalid_window,4,,,false,false,,,,window_length,"Expected 11 returns for lbw=10, got 4"
2018-01-29T00:00:00,US2000.cash,10,,,invalid_window,5,,,false,false,,,,window_length,"Expected 11 returns for lbw=10, got 5"
2018-01-30T00:00:00,US2000.cash,10,,,invalid_window,6,,,false,false,,,,window_length,"Expected 11 returns for lbw=10, got 6"
2018-01-31T00:00:00,US2000.cash,10,,,invalid_window,7,,,false,false,,,,window_length,"Expected 11 returns for lbw=10, got 7"
2018-02-01T00:00:00,US2000.cash,10,,,invalid_window,8,,,false,false,,,,window_length,"Expected 11 returns for lbw=10, got 8"
2018-02-02T00:00:00,US2000.cash,10,,,invalid_window,9,,,false,false,,,,window_length,"Expected 11 returns for lbw=10, got 9"
2018-02-05T00:00:00,US2000.cash,10,,,invalid_window,10,,,false,false,,,,window_length,"Expected 11 returns for lbw=10, got 10"
2018-02-06T00:00:00,US2000.cash,10,,,invalid_window,11,,,false,false,,,,window_standardization,window returns must be finite
2018-02-07T00:00:00,US2000.cash,10,0.99707413543464318,0.64044742772992991,success,11,15.608323917573736,9.7770888067752324,false,false,6.4044742772992995,2.1584429533278011,,,
2018-02-08T00:00:00,US2000.cash,10,0.97617761248809209,0.52133878119148747,success,11,15.60832394952789,11.895305189965502,false,false,5.2133878119148749,2.1129168519277268,,,
2018-02-09T00:00:00,US2000.cash,10,0.97969156613488262,0.41292817923001629,success,11,15.608323940794778,11.732122408204752,false,false,4.129281792300163,2.4975579868152606,,,
2018-02-12T00:00:00,US2000.cash,10,0.8751476864715777,0.38851290812249201,success,11,15.608323910118299,13.661062800482277,false,false,3.8851290812249202,0.40028566716991726,,,
2018-02-13T00:00:00,US2000.cash,10,0.77056665407363012,0.59770132831408818,success,11,15.608323955421877,14.396810352468792,false,false,5.9770132831408818,54.567659857131929,,,
2018-02-14T00:00:00,US2000.cash,10,0.79553476116899358,0.49828626071684201,success,11,15.608325322937336,14.249708758623804,false,false,4.9828626071684203,75.476947657209465,,,
2018-02-15T00:00:00,US2000.cash,10,0.99160911319243572,0.50209354560519315,success,11,15.601656075044396,10.829473297587544,false,false,5.020935456051931,97.583206133566264,,,
2018-02-16T00:00:00,US2000.cash,10,0.9918075333980203,0.42556299445270451,success,11,15.576090323923104,10.779776279138854,false,false,4.2556299445270449,3.9472234187327757,,,
2018-02-22T00:00:00,US2000.cash,10,0.97997922710828345,2.2794403377322404e-07,success,11,15.608323881813208,11.717562886323261,false,false,2.2794403377322403e-06,0.72568500954339088,,,
2018-02-23T00:00:00,US2000.cash,10,0.97302794094504785,0.28351457353757936,success,11,15.495548742407223,11.909937424709762,false,false,2.8351457353757934,16.854390045291947,,,
2018-02-26T00:00:00,US2000.cash,10,0.94658748811823312,0.18326311902192088,success,11,15.163492555801417,12.288674179547007,false,false,1.8326311902192087,18.057816668088957,,,
2018-02-27T00:00:00,US2000.cash,10,0.71585235596215058,0.53265930877672985,success,11,15.551047339143571,14.627067376649805,false,false,5.3265930877672982,0.67223773668692055,,,
2018-02-28T00:00:00,US2000.cash,10,0.82016191107211567,0.69869235963596599,success,11,13.407851298457844,11.890406465299526,false,false,6.9869235963596603,16.144472519419491,,,
2018-03-01T00:00:00,US2000.cash,10,0.64167827560066382,0.42805655898698447,success,11,13.320019462608476,12.737363667216917,false,false,4.2805655898698447,1.6876057913110187,,,
2018-03-02T00:00:00,US2000.cash,10,0.76585733265772027,0.49766361120116481,success,11,13.989507335115437,12.804442051585085,false,false,4.976636112011648,13.48768185348368,,,
2018-03-05T00:00:00,US2000.cash,10,0.86625744728189835,0.17713642569623392,success,11,13.940117787624759,12.07185234362035,false,false,1.7713642569623391,1.8733325519774879,,,
2018-03-06T00:00:00,US2000.cash,10,0.67588271653188203,0.31453415586625688,success,11,14.474038196001453,13.739124067569227,false,false,3.1453415586625688,2.3695940993970432,,,
2018-03-07T00:00:00,US2000.cash,10,0.79373458370246652,0.60753637192299537,success,11,14.227723471222678,12.880138111417999,false,false,6.0753637192299532,17.94839611525509,,,
2018-03-08T00:00:00,US2000.cash,10,0.78003102294171112,0.69237885636596785,success,11,14.290480678740137,13.024633509882857,false,false,6.923788563659679,15.631959829714592,,,
2018-03-09T00:00:00,US2000.cash,10,0.73827810353770473,0.68548805899215792,success,11,14.548669770996383,13.511631659443072,false,false,6.8548805899215788,1.039854451224028,,,
2018-03-12T00:00:00,US2000.cash,10,0.81064286054662293,0.53235089494112375,success,11,14.832458261121378,13.378265531935041,false,false,5.323508949411238,0.97886301736919401,,,
2018-03-13T00:00:00,US2000.cash,10,0.79708789587984974,0.4845723880983705,success,11,14.298795457102131,12.930603401627149,false,false,4.8457238809837051,0.86830380098343141,,,
2018-03-14T00:00:00,US2000.cash,10,0.79215438811695027,0.29370423133065093,success,11,15.097939724047365,13.759978970273821,false,false,2.9370423133065091,13.691741173929593,,,
2018-03-15T00:00:00,US2000.cash,10,0.94200608506028283,0.70003608396674866,success,11,15.486017059166903,12.698343415097124,false,false,7.0003608396674863,605.68629521868183,,,
2018-03-16T00:00:00,US2000.cash,10,0.8056586211953316,0.59996628839271249,success,11,14.717896098636299,13.295852289947538,false,false,5.9996628839271251,763.59734899876651,,,
2018-03-19T00:00:00,US2000.cash,10,0.8771129904577023,0.5000104311984862,success,11,14.961012841565223,12.995642331599528,false,false,5.0001043119848623,1667.4002883753813,,,
2018-03-20T00:00:00,US2000.cash,10,0.8664480809748627,0.40000461076943827,success,11,15.147375660572903,13.277463780093665,false,false,4.0000461076943825,1179.5194636408203,,,
2018-03-21T00:00:00,US2000.cash,10,0.73643192703178317,0.29551689331070397,success,11,15.549952160459492,14.522447032536299,false,false,2.9551689331070397,17.306701451778,,,
2018-03-22T00:00:00,US2000.cash,10,0.90499447459096161,0.99996612621884273,success,11,15.608323992979024,13.354330206831676,false,false,9.9996612621884271,2.4695029282899639,,,
2018-03-23T00:00:00,US2000.cash,10,0.89694612351962821,0.56482698227419381,success,11,15.161350189364269,12.997606316174986,false,false,5.6482698227419386,1.2041703867600926,,,
2018-03-26T00:00:00,US2000.cash,10,0.99581666781385869,0.70318825665931295,success,11,15.608323899700235,10.135868830198746,false,false,7.0318825665931293,12.130606536587019,,,
2018-03-27T00:00:00,US2000.cash,10,0.99821606873820135,0.4294141064982836,success,11,15.608324312171185,9.2811740605846964,false,false,4.2941410649828358,0.74468029694881721,,,
2018-03-28T00:00:00,US2000.cash,10,0.97620078997045912,0.35429340806460985,success,11,15.608323887028012,11.89430798243562,false,false,3.5429340806460985,0.62865431037433217,,,
2018-03-29T00:00:00,US2000.cash,10,0.92352005315546348,0.22048333999355824,success,11,15.608323902003777,13.117159962019409,false,false,2.2048333999355822,0.83122254815501218,,,
2018-04-02T00:00:00,US2000.cash,10,0.82797633035216434,0.29613401746771179,success,11,15.608324439300651,14.036971953432282,false,false,2.961340174677118,14.337337536819689,,,
2018-04-03T00:00:00,US2000.cash,10,0.57013748307820222,0.73479718299637364,success,11,15.60832429836984,15.32591219771693,false,false,7.3479718299637362,2.0479586155605909,,,
2018-04-04T00:00:00,US2000.cash,10,0.58546745283647239,0.59864410845734439,success,11,15.608324271019782,15.263065171189394,false,false,5.9864410845734444,19.077592628407441,,,
2018-04-05T00:00:00,US2000.cash,10,0.63455271573585736,0.49922799090596059,success,11,15.608323994095969,15.056525667754999,false,false,4.9922799090596062,78.884533217560829,,,
2018-04-06T00:00:00,US2000.cash,10,0.61550877420953254,0.38614192906594635,success,11,15.608323916758982,15.137795684713083,false,false,3.8614192906594638,1.8541251932728655,,,
2018-04-07T00:00:00,US2000.cash,10,0.63799440425195419,0.28056840032482533,success,11,15.608323984517266,15.041654141549731,false,false,2.8056840032482535,2.5956325354654384,,,
2018-04-09T00:00:00,US2000.cash,10,0.95015405031027766,0.89427190361266695,success,11,15.608323905765898,12.660637019247662,false,false,8.94271903612667,69.989866891767278,,,
2018-04-10T00:00:00,US2000.cash,10,0.51578592036957771,0.39703551894025924,success,11,15.608323907913535,15.545159233735374,false,false,3.9703551894025924,16.310220562987936,,,
2018-04-11T00:00:00,US2000.cash,10,0.52234794458832889,0.27129272321912506,success,11,15.608323894269283,15.518872517807431,false,false,2.7129272321912508,23.798498615623082,,,
2018-04-12T00:00:00,US2000.cash,10,0.89127016052732411,0.89722406182461079,success,11,15.608323891608089,13.50454256825163,false,false,8.9722406182461079,111.96368068797555,,,
2018-04-13T00:00:00,US2000.cash,10,0.81277855784036956,0.457142623834081,success,11,15.608323899903752,14.140157302972428,false,false,4.57142623834081,0.23484198182411548,,,
2018-04-16T00:00:00,US2000.cash,10,0.83854205493452239,0.68830922681469864,success,11,15.602644063576321,13.955224035290964,false,false,6.8830922681469868,15.299470715303432,,,
2018-04-17T00:00:00,US2000.cash,10,0.83954727756594727,0.59792534909091222,success,11,15.608323877731868,13.953460421365422,false,false,5.9792534909091222,75.321676366655979,,,
2018-04-18T00:00:00,US2000.cash,10,0.89729174012509227,0.49338844437180845,success,11,15.608323881152627,13.440835373060242,false,false,4.9338844437180844,26.635546928369294,,,
2018-04-19T00:00:00,US2000.cash,10,0.81526458512435906,0.39158973138163999,success,11,15.528725030651438,14.044136937291009,false,false,3.9158973138163997,14.860357251169445,,,
2018-04-20T00:00:00,US2000.cash,10,0.79547549439378618,0.59802660638233551,success,11,15.447416033557813,14.089163791660798,false,false,5.9802660638233549,30.743896004234095,,,
2018-04-23T00:00:00,US2000.cash,10,0.83342882948641639,0.49457385566835554,success,11,15.384291347618863,13.774165705234109,false,false,4.9457385566835557,15.422607274396121,,,
2018-04-24T00:00:00,US2000.cash,10,0.81660742350810578,0.39217596543113969,success,11,15.243798277870322,13.750268890133849,false,false,3.9217596543113968,14.233634799862669,,,
2018-04-25T00:00:00,US2000.cash,10,0.76407252376165025,0.7370367099105517,success,11,15.039125048649774,13.863986791322132,false,false,7.3703670991055166,3.1426912824847029,,,
2018-04-26T00:00:00,US2000.cash,10,0.80111224402329173,0.63161683065416341,success,11,15.1765347175297,13.783274275687695,false,false,6.3161683065416341,2.8422600844065453,,,
2018-04-27T00:00:00,US2000.cash,10,0.90782076908050369,0.49715912462210776,success,11,14.692812480996983,12.405500356770943,false,false,4.9715912462210774,2.6955537981991498,,,
2018-04-30T00:00:00,US2000.cash,10,0.67294931244871181,0.39971892574237716,success,11,13.656054840309913,12.934499996015035,false,false,3.9971892574237717,18.002822483312567,,,
2018-05-01T00:00:00,US2000.cash,10,0.70769553481238323,0.36443627459996192,success,11,15.608323911189119,14.724105893607316,false,false,3.6443627459996191,0.74689161421302452,,,
2018-05-02T00:00:00,US2000.cash,10,0.72844800346605032,0.70260963957646327,success,11,15.608324139733833,14.621561528251103,false,false,7.0260963957646325,40.242749147731892,,,
2018-05-03T00:00:00,US2000.cash,10,0.68079476971364172,0.40300375519771414,success,11,15.608323897058533,14.850897253438463,false,false,4.0300375519771414,28.660068064224379,,,
2018-05-04T00:00:00,US2000.cash,10,0.8583101355614724,0.50094673611317453,success,11,15.608323885289346,13.806999003583915,false,false,5.0094673611317448,167.09595790990812,,,
2018-05-07T00:00:00,US2000.cash,10,0.82615105387549781,0.31741456428103038,success,11,15.598554028743266,14.039963194454323,false,false,3.1741456428103039,1.9712277451716174,,,
2018-05-08T00:00:00,US2000.cash,10,0.71555312514339575,0.59296484190755461,success,11,15.550631471516619,14.628122130817575,false,false,5.9296484190755461,7.6646211235328234,,,
2018-05-09T00:00:00,US2000.cash,10,0.7428584950404199,0.46998864618042102,success,11,15.578900741399069,14.518021701964397,false,false,4.6998864618042102,3.8120916972946239,,,
2018-05-10T00:00:00,US2000.cash,10,0.81802082350119909,0.33030037246236382,success,11,15.548040565892759,14.045045038700257,false,false,3.3030037246236383,3.5311812131560103,,,
2018-05-11T00:00:00,US2000.cash,10,0.86389311184378215,0.10554055412965153,success,11,15.499219431339609,13.651210902702672,false,false,1.0554055412965153,209406.47094100848,,,
2018-05-14T00:00:00,US2000.cash,10,0.96953342321763003,0.3132433951790019,success,11,15.608324074722002,12.148139365474883,false,false,3.132433951790019,16.827732197699561,,,
2018-05-15T00:00:00,US2000.cash,10,0.79384958812895656,0.44195925902668465,success,11,14.824572060933278,13.476284110307295,false,false,4.4195925902668467,1.8771400855148284,,,
2018-05-16T00:00:00,US2000.cash,10,0.72033532876510042,0.67054552966208103,success,11,15.171225049721235,14.225099494473289,false,false,6.7054552966208103,0.92205495386049685,,,
2018-05-17T00:00:00,US2000.cash,10,0.69197852549976724,0.42103869893785129,success,11,15.519943608627843,14.710558188952913,false,false,4.2103869893785131,0.95352849802885686,,,
2018-05-18T00:00:00,US2000.cash,10,0.94768638575824871,0.5137119434817955,success,11,14.811046919080985,11.914279936014292,false,false,5.1371194348179552,14.658967483796047,,,
2018-05-21T00:00:00,US2000.cash,10,0.87829246063878108,0.41178960992652869,success,11,15.573003051035043,13.59664436264196,false,false,4.1178960992652867,17.169292937221069,,,
2018-05-22T00:00:00,US2000.cash,10,0.892562350112033,0.34847810352945829,success,11,15.608323888412418,13.4911381953891,false,false,3.4847810352945827,4.1817413302357789,,,
2018-05-23T00:00:00,US2000.cash,10,0.82052816534734863,0.24315372597012125,success,11,15.608323918226048,14.088393966835207,false,false,2.4315372597012126,4.3595239244644564,,,
2018-05-24T00:00:00,US2000.cash,10,0.58770238611739833,0.66628074740150378,success,11,15.608324001882943,15.25384878054142,false,false,6.6628074740150378,9.0024340667561553,,,
2018-05-25T00:00:00,US2000.cash,10,0.53441662105108612,0.53662391438440948,success,11,15.608323902947461,15.470439376588695,false,false,5.3662391438440951,20.520232896568125,,,
2018-05-28T00:00:00,US2000.cash,10,0.5389549321758782,0.26886437661972906,success,11,15.608323896833561,15.452187742419396,false,false,2.6886437661972904,25.78758701280535,,,
2018-05-29T00:00:00,US2000.cash,10,0.9491678657642677,0.85627803407647218,success,11,15.608323901282597,12.681266949609865,false,false,8.5627803407647214,1.8912528339708308,,,
2018-05-30T00:00:00,US2000.cash,10,0.69423808547108712,0.99999989907004849,success,11,15.608323888464065,14.788315666165145,false,false,9.9999989907004849,7.3100019635507305,,,
2018-05-31T00:00:00,US2000.cash,10,0.85452548165560105,0.80061332474304225,success,11,15.60832389185663,13.837778508821319,false,false,8.006133247430423,270.75595659591386,,,
2018-06-01T00:00:00,US2000.cash,10,0.80066467070231107,0.70107357922527869,success,11,15.60832401480371,14.217870272144543,false,false,7.0107357922527864,124.02052256046233,,,
2018-06-04T00:00:00,US2000.cash,10,0.68764537760999378,0.60296511333543978,success,11,15.608323898792722,14.81918978584585,false,false,6.0296511333543981,28.687246963212171,,,
2018-06-05T00:00:00,US2000.cash,10,0.69125753169645976,0.50175111853326948,success,11,15.608323915036618,14.802318959982088,false,false,5.0175111853326948,49.545516076491062,,,
2018-06-06T00:00:00,US2000.cash,10,0.90410543566805135,0.10594024151513456,success,11,15.608323903353144,13.364627217084342,false,false,1.0594024151513457,13.938276206310061,,,
2018-06-07T00:00:00,US2000.cash,10,0.61448097299489257,0.68302771320763433,success,11,15.608323938350885,15.142136521695617,false,false,6.8302771320763433,2.4426108628831202,,,
2018-06-08T00:00:00,US2000.cash,10,0.6555163046083875,0.50332735614745849,success,11,15.608323901488784,14.96494748605738,false,false,5.0332735614745845,9.0987417733504419,,,
2018-06-11T00:00:00,US2000.cash,10,0.7447104741629309,0.39685290563307468,success,11,15.608324007183878,14.537726786147335,false,false,3.9685290563307469,15.527116201601341,,,
2018-06-12T00:00:00,US2000.cash,10,0.84207912936160689,0.29179589321107263,success,11,15.608323903670716,13.934544004810915,false,false,2.9179589321107264,15.542143573473746,,,
2018-06-13T00:00:00,US2000.cash,10,0.8308574049784927,0.14382774934201864,success,11,15.608323892679909,14.016607823722373,false,false,1.4382774934201863,3.3168744738221037,,,
2018-06-14T00:00:00,US2000.cash,10,0.68002694436775535,0.1340740625489481,success,11,15.60832409976857,14.854428469412623,false,false,1.3407406254894811,2.1941683387577693,,,
2018-06-15T00:00:00,US2000.cash,10,0.58401137815760862,0.60001150712895002,success,11,15.6083240121527,15.26906145491448,false,false,6.0001150712894997,11.411957419122421,,,
2018-06-18T00:00:00,US2000.cash,10,0.59969496047240245,0.39940404482944114,success,11,15.608323900841954,15.204129629413412,false,false,3.9940404482944114,83.765347114145172,,,
2018-06-19T00:00:00,US2000.cash,10,0.6542682304790316,0.26343460771942817,success,11,15.608323898661274,14.970469734751859,false,false,2.6343460771942815,24.758958358806304,,,
2018-06-20T00:00:00,US2000.cash,10,0.65392896000947121,0.19804136057855173,success,11,15.608324537359298,14.971969887515417,false,false,1.9804136057855173,44.803583560524217,,,
2018-06-21T00:00:00,US2000.cash,10,0.89903915190277006,0.89729799956867429,success,11,15.608323897215788,13.421730112275586,false,false,8.9729799956867424,8.8389869102283409,,,
2018-06-22T00:00:00,US2000.cash,10,0.86969732772926112,0.79215735109041729,success,11,15.608323885706167,13.710038626271979,false,false,7.9215735109041727,14.430037783173816,,,
2018-06-25T00:00:00,US2000.cash,10,0.888208283210421,0.68684705472490626,success,11,15.608323884945232,13.53575508472905,false,false,6.8684705472490624,7.0300601954655795,,,
2018-06-26T00:00:00,US2000.cash,10,0.83837802881116041,0.5898391044895448,success,11,15.608323991277519,13.962114981319891,false,false,5.8983910448954475,11.502432192178976,,,
2018-06-27T00:00:00,US2000.cash,10,0.74236661724099906,0.99999919606282694,success,11,15.608323890059545,14.550018252889064,false,false,9.9999919606282699,0.22037157006724542,,,
2018-06-28T00:00:00,US2000.cash,10,0.72789784583315231,0.37703912434962972,success,11,15.608323887766717,14.624340733652119,false,false,3.770391243496297,9.7182340476891387,,,
2018-06-29T00:00:00,US2000.cash,10,0.73539374611795472,0.062696344036849941,success,11,15.608323884496889,14.58616070635313,false,false,0.62696344036849938,1.8581532417089972,,,
2018-07-02T00:00:00,US2000.cash,10,0.57433544874967757,7.4746572686169881e-07,success,11,15.608323866360667,15.308761832949639,false,false,7.4746572686169883e-06,0.69900332142934207,,,
2018-07-03T00:00:00,US2000.cash,10,0.72178060365403895,0.70035293767202733,success,11,15.608325805017909,14.655014583287896,false,false,7.0035293767202731,89.200743667910885,,,
2018-07-04T00:00:00,US2000.cash,10,0.67481027838422381,0.92407159667470684,success,11,15.60832390588916,14.878301094410963,false,false,9.240715966747068,0.61308359187782013,,,
2018-07-05T00:00:00,US2000.cash,10,0.70954760584508003,0.49849719906704754,success,11,15.608323883131371,14.715135978364728,false,false,4.9849719906704753,72.4323532021278,,,
