timestamp,asset_id,close
2011-03-24T00:00:00,BTCUSD,0.87
2011-03-25T00:00:00,BTCUSD,0.89
2011-03-26T00:00:00,BTCUSD,0.85
2011-03-27T00:00:00,BTCUSD,0.82
2011-03-28T00:00:00,BTCUSD,0.8
2011-03-29T00:00:00,BTCUSD,0.79
2011-03-30T00:00:00,BTCUSD,0.79
2011-03-31T00:00:00,BTCUSD,0.78
2011-04-01T00:00:00,BTCUSD,0.78
2011-04-02T00:00:00,BTCUSD,0.78
2011-04-03T00:00:00,BTCUSD,0.78
2011-04-04T00:00:00,BTCUSD,0.68
2011-04-05T00:00:00,BTCUSD,0.71
2011-04-06T00:00:00,BTCUSD,0.74
2011-04-07T00:00:00,BTCUSD,0.75
2011-04-08T00:00:00,BTCUSD,0.75
2011-04-09T00:00:00,BTCUSD,0.73
2011-04-10T00:00:00,BTCUSD,0.74
2011-04-11T00:00:00,BTCUSD,0.77
2011-04-12T00:00:00,BTCUSD,0.86
2011-04-13T00:00:00,BTCUSD,0.92
2011-04-14T00:00:00,BTCUSD,1
2011-04-15T00:00:00,BTCUSD,0.99
2011-04-16T00:00:00,BTCUSD,1.05
2011-04-17T00:00:00,BTCUSD,1.11
2011-04-18T00:00:00,BTCUSD,1.16
2011-04-19T00:00:00,BTCUSD,1.2
2011-04-20T00:00:00,BTCUSD,1.1400000000000001
2011-04-21T00:00:00,BTCUSD,1.21
2011-04-22T00:00:00,BTCUSD,1.41
2011-04-23T00:00:00,BTCUSD,1.7
2011-04-24T00:00:00,BTCUSD,1.63
2011-04-25T00:00:00,BTCUSD,1.56
2011-04-26T00:00:00,BTCUSD,1.8
2011-04-27T00:00:00,BTCUSD,1.9
2011-04-28T00:00:00,BTCUSD,2.21
2011-04-29T00:00:00,BTCUSD,2.88
2011-04-30T00:00:00,BTCUSD,3.5
2011-05-01T00:00:00,BTCUSD,3.03
2011-05-02T00:00:00,BTCUSD,3.2
2011-05-03T00:00:00,BTCUSD,3.41
2011-05-04T00:00:00,BTCUSD,3.41
2011-05-05T00:00:00,BTCUSD,3.33
2011-05-06T00:00:00,BTCUSD,3.45
2011-05-07T00:00:00,BTCUSD,3.64
2011-05-08T00:00:00,BTCUSD,3.87
2011-05-09T00:00:00,BTCUSD,3.8
2011-05-10T00:00:00,BTCUSD,5.8100000000000005
2011-05-11T00:00:00,BTCUSD,5.5
2011-05-12T00:00:00,BTCUSD,6.3
2011-05-13T00:00:00,BTCUSD,8.2
2011-05-14T00:00:00,BTCUSD,7.2
2011-05-15T00:00:00,BTCUSD,6.98
2011-05-16T00:00:00,BTCUSD,8.04
2011-05-17T00:00:00,BTCUSD,7.19
2011-05-18T00:00:00,BTCUSD,6.88
2011-05-19T00:00:00,BTCUSD,6.8100000000000005
2011-05-20T00:00:00,BTCUSD,5.59
2011-05-21T00:00:00,BTCUSD,6.12
2011-05-22T00:00:00,BTCUSD,6.6899999999999995
2011-05-23T00:00:00,BTCUSD,7.15
2011-05-24T00:00:00,BTCUSD,7.42
2011-05-25T00:00:00,BTCUSD,8.4
2011-05-26T00:00:00,BTCUSD,8.8
2011-05-27T00:00:00,BTCUSD,8.5
2011-05-28T00:00:00,BTCUSD,8.3
2011-05-29T00:00:00,BTCUSD,8.43
2011-05-30T00:00:00,BTCUSD,8.8
2011-05-31T00:00:00,BTCUSD,8.74
2011-06-01T00:00:00,BTCUSD,9.57
2011-06-02T00:00:00,BTCUSD,10.6
2011-06-03T00:00:00,BTCUSD,14.29
2011-06-04T00:00:00,BTCUSD,18.89
2011-06-05T00:00:00,BTCUSD,16.7
2011-06-06T00:00:00,BTCUSD,18.55
2011-06-07T00:00:00,BTCUSD,23.92
2011-06-08T00:00:00,BTCUSD,29.6
2011-06-09T00:00:00,BTCUSD,28.92
