timestamp,asset_id,close
2007-02-12T00:00:00,CADJPY,103.59
2007-02-13T00:00:00,CADJPY,103.84
2007-02-14T00:00:00,CADJPY,103.6
2007-02-15T00:00:00,CADJPY,102.49
2007-02-16T00:00:00,CADJPY,102.63
2007-02-19T00:00:00,CADJPY,102.76
2007-02-20T00:00:00,CADJPY,102.54
2007-02-21T00:00:00,CADJPY,104.14
2007-02-22T00:00:00,CADJPY,104.57
2007-02-23T00:00:00,CADJPY,104.34
2007-02-26T00:00:00,CADJPY,104.02
2007-02-27T00:00:00,CADJPY,101.28
2007-02-28T00:00:00,CADJPY,101.28
2007-03-01T00:00:00,CADJPY,100.31
2007-03-02T00:00:00,CADJPY,99.18
2007-03-05T00:00:00,CADJPY,97.51
2007-03-06T00:00:00,CADJPY,99.25
2007-03-07T00:00:00,CADJPY,98.31
2007-03-08T00:00:00,CADJPY,99.33
2007-03-09T00:00:00,CADJPY,100.87
2007-03-12T00:00:00,CADJPY,100.28
2007-03-14T00:00:00,CADJPY,99.78
2007-03-15T00:00:00,CADJPY,99.68
2007-03-16T00:00:00,CADJPY,99.22
2007-03-19T00:00:00,CADJPY,99.87
2007-03-20T00:00:00,CADJPY,100.94
2007-03-21T00:00:00,CADJPY,101.55
2007-03-22T00:00:00,CADJPY,102.01
2007-03-23T00:00:00,CADJPY,101.71
2007-03-26T00:00:00,CADJPY,101.7
2007-03-27T00:00:00,CADJPY,101.81
2007-03-28T00:00:00,CADJPY,100.82
2007-03-29T00:00:00,CADJPY,101.88
2007-03-30T00:00:00,CADJPY,102.07
2007-04-02T00:00:00,CADJPY,101.87
2007-04-03T00:00:00,CADJPY,102.55
2007-04-04T00:00:00,CADJPY,102.34
2007-04-05T00:00:00,CADJPY,103.07
2007-04-06T00:00:00,CADJPY,103.56
2007-04-09T00:00:00,CADJPY,103.48
2007-04-10T00:00:00,CADJPY,103.72
2007-04-11T00:00:00,CADJPY,104.87
2007-04-12T00:00:00,CADJPY,104.9
2007-04-13T00:00:00,CADJPY,104.78
2007-04-16T00:00:00,CADJPY,105.68
2007-04-17T00:00:00,CADJPY,105.09
2007-04-18T00:00:00,CADJPY,105.03
2007-04-19T00:00:00,CADJPY,104.83
2007-04-20T00:00:00,CADJPY,105.58
2007-04-23T00:00:00,CADJPY,105.67
2007-04-24T00:00:00,CADJPY,105.66
2007-04-25T00:00:00,CADJPY,106.35
2007-04-26T00:00:00,CADJPY,106.49
2007-04-27T00:00:00,CADJPY,107.13
2007-04-30T00:00:00,CADJPY,107.59
2007-05-01T00:00:00,CADJPY,107.74
2007-05-02T00:00:00,CADJPY,108.5
2007-05-03T00:00:00,CADJPY,108.68
2007-05-04T00:00:00,CADJPY,108.47
2007-05-07T00:00:00,CADJPY,108.94
2007-05-08T00:00:00,CADJPY,108.43
2007-05-09T00:00:00,CADJPY,108.5
2007-05-10T00:00:00,CADJPY,107.69
2007-05-11T00:00:00,CADJPY,108.2
2007-05-14T00:00:00,CADJPY,108.84
2007-05-15T00:00:00,CADJPY,109.44
2007-05-16T00:00:00,CADJPY,109.38
2007-05-17T00:00:00,CADJPY,110.25
2007-05-18T00:00:00,CADJPY,111.23
2007-05-21T00:00:00,CADJPY,112
2007-05-22T00:00:00,CADJPY,111.81
2007-05-23T00:00:00,CADJPY,112.23
2007-05-24T00:00:00,CADJPY,111.94
2007-05-25T00:00:00,CADJPY,112.7
2007-05-28T00:00:00,CADJPY,112.66
2007-05-29T00:00:00,CADJPY,113.31
2007-05-30T00:00:00,CADJPY,113.21
2007-05-31T00:00:00,CADJPY,113.73
2007-06-01T00:00:00,CADJPY,115.05
2007-06-04T00:00:00,CADJPY,115.05
2007-06-05T00:00:00,CADJPY,114.07
2007-06-06T00:00:00,CADJPY,114.38
2007-06-07T00:00:00,CADJPY,113.54
2007-06-08T00:00:00,CADJPY,114.73
2007-06-11T00:00:00,CADJPY,114.76
2007-06-12T00:00:00,CADJPY,113.99
2007-06-13T00:00:00,CADJPY,114.94
2007-06-14T00:00:00,CADJPY,115.09
2007-06-15T00:00:00,CADJPY,115.55
2007-06-18T00:00:00,CADJPY,115.39
2007-06-19T00:00:00,CADJPY,116.1
2007-06-20T00:00:00,CADJPY,115.83
2007-06-21T00:00:00,CADJPY,115.15
2007-06-22T00:00:00,CADJPY,115.92
2007-06-25T00:00:00,CADJPY,115.53
2007-06-26T00:00:00,CADJPY,115.1
2007-06-27T00:00:00,CADJPY,114.77
2007-06-28T00:00:00,CADJPY,116.26
2007-06-29T00:00:00,CADJPY,115.59
2007-07-02T00:00:00,CADJPY,115.85
2007-07-03T00:00:00,CADJPY,115.39
2007-07-04T00:00:00,CADJPY,115.84
2007-07-05T00:00:00,CADJPY,116.36
2007-07-06T00:00:00,CADJPY,117.5
2007-07-09T00:00:00,CADJPY,117.63
2007-07-10T00:00:00,CADJPY,115.07
2007-07-11T00:00:00,CADJPY,116.03
2007-07-12T00:00:00,CADJPY,117.07
2007-07-13T00:00:00,CADJPY,116.35
2007-07-16T00:00:00,CADJPY,116.75
2007-07-17T00:00:00,CADJPY,117.12
2007-07-18T00:00:00,CADJPY,116.76
2007-07-19T00:00:00,CADJPY,116.98
2007-07-20T00:00:00,CADJPY,115.62
2007-07-23T00:00:00,CADJPY,115.64
2007-07-24T00:00:00,CADJPY,115.87
2007-07-25T00:00:00,CADJPY,115.62
2007-07-26T00:00:00,CADJPY,111.86
2007-07-27T00:00:00,CADJPY,111.43
2007-07-30T00:00:00,CADJPY,111.81
2007-07-31T00:00:00,CADJPY,110.95
2007-08-01T00:00:00,CADJPY,112.48
2007-08-02T00:00:00,CADJPY,113.11
2007-08-03T00:00:00,CADJPY,111.68
2007-08-06T00:00:00,CADJPY,113.12
2007-08-07T00:00:00,CADJPY,112.59
2007-08-08T00:00:00,CADJPY,114.09
2007-08-09T00:00:00,CADJPY,111.63
2007-08-10T00:00:00,CADJPY,112.38
2007-08-13T00:00:00,CADJPY,112.07
2007-08-14T00:00:00,CADJPY,110.11
2007-08-15T00:00:00,CADJPY,107.6
2007-08-16T00:00:00,CADJPY,106.23
2007-08-17T00:00:00,CADJPY,107.88
2007-08-20T00:00:00,CADJPY,108.83
2007-08-21T00:00:00,CADJPY,107.36
2007-08-22T00:00:00,CADJPY,108.66
2007-08-23T00:00:00,CADJPY,110.46
2007-08-24T00:00:00,CADJPY,110.65
2007-08-27T00:00:00,CADJPY,109.64
2007-08-29T00:00:00,CADJPY,109.55
2007-08-30T00:00:00,CADJPY,109.51
2007-08-31T00:00:00,CADJPY,109.64
2007-09-03T00:00:00,CADJPY,110.06
2007-09-04T00:00:00,CADJPY,110.73
2007-09-05T00:00:00,CADJPY,109.16
2007-09-06T00:00:00,CADJPY,109.74
2007-09-07T00:00:00,CADJPY,107.44
2007-09-10T00:00:00,CADJPY,107.99
2007-09-11T00:00:00,CADJPY,109.66
2007-09-12T00:00:00,CADJPY,110.09
2007-09-13T00:00:00,CADJPY,110.71
2007-09-14T00:00:00,CADJPY,111.96
2007-09-17T00:00:00,CADJPY,111.95
2007-09-18T00:00:00,CADJPY,114.42
2007-09-19T00:00:00,CADJPY,114.22
2007-09-20T00:00:00,CADJPY,114.44
2007-09-21T00:00:00,CADJPY,115.39
2007-09-24T00:00:00,CADJPY,114.64
2007-09-25T00:00:00,CADJPY,114.19
2007-09-26T00:00:00,CADJPY,114.93
2007-09-27T00:00:00,CADJPY,115.39
2007-09-28T00:00:00,CADJPY,115.67
2007-10-01T00:00:00,CADJPY,116.67
2007-10-02T00:00:00,CADJPY,115.76
2007-10-03T00:00:00,CADJPY,116.9
2007-10-04T00:00:00,CADJPY,116.73
2007-10-05T00:00:00,CADJPY,119.27
2007-10-08T00:00:00,CADJPY,119
2007-10-09T00:00:00,CADJPY,119.32
2007-10-10T00:00:00,CADJPY,119.35
2007-10-11T00:00:00,CADJPY,120.2
2007-10-12T00:00:00,CADJPY,120.99
2007-10-15T00:00:00,CADJPY,120.26
2007-10-16T00:00:00,CADJPY,119.34
2007-10-17T00:00:00,CADJPY,119.67
2007-10-18T00:00:00,CADJPY,118.64
2007-10-19T00:00:00,CADJPY,118.41
2007-10-22T00:00:00,CADJPY,117.03
2007-10-23T00:00:00,CADJPY,118.73
2007-10-24T00:00:00,CADJPY,117.88
2007-10-25T00:00:00,CADJPY,118.2
2007-10-26T00:00:00,CADJPY,118.65
2007-10-29T00:00:00,CADJPY,120.22
2007-10-30T00:00:00,CADJPY,120.27
2007-10-31T00:00:00,CADJPY,122.1
2007-11-01T00:00:00,CADJPY,120.42
2007-11-02T00:00:00,CADJPY,122.76
2007-11-05T00:00:00,CADJPY,122.66
2007-11-06T00:00:00,CADJPY,125.09
2007-11-07T00:00:00,CADJPY,120.16
2007-11-08T00:00:00,CADJPY,120.63
2007-11-09T00:00:00,CADJPY,117.12
2007-11-12T00:00:00,CADJPY,112.88
2007-11-13T00:00:00,CADJPY,115.76
2007-11-14T00:00:00,CADJPY,115.03
2007-11-15T00:00:00,CADJPY,111.73
2007-11-16T00:00:00,CADJPY,114.09
2007-11-19T00:00:00,CADJPY,111.46
2007-11-20T00:00:00,CADJPY,112.32
2007-11-21T00:00:00,CADJPY,109.96
2007-11-22T00:00:00,CADJPY,110.21
2007-11-23T00:00:00,CADJPY,109.54
2007-11-26T00:00:00,CADJPY,108.59
2007-11-27T00:00:00,CADJPY,109.2
2007-11-28T00:00:00,CADJPY,111.45
2007-11-29T00:00:00,CADJPY,110.05
2007-11-30T00:00:00,CADJPY,111.27
2007-12-03T00:00:00,CADJPY,110.42
2007-12-04T00:00:00,CADJPY,108.49
2007-12-05T00:00:00,CADJPY,109.72
2007-12-06T00:00:00,CADJPY,110.27
2007-12-07T00:00:00,CADJPY,111.07
2007-12-10T00:00:00,CADJPY,110.97
2007-12-11T00:00:00,CADJPY,109.17
2007-12-12T00:00:00,CADJPY,110.72
2007-12-13T00:00:00,CADJPY,109.93
2007-12-14T00:00:00,CADJPY,111.34
2007-12-17T00:00:00,CADJPY,112.45
2007-12-18T00:00:00,CADJPY,112.61
2007-12-19T00:00:00,CADJPY,113.02
2007-12-20T00:00:00,CADJPY,113.17
2007-12-21T00:00:00,CADJPY,114.99
2007-12-24T00:00:00,CADJPY,116.21
2007-12-26T00:00:00,CADJPY,116.42
2007-12-27T00:00:00,CADJPY,115.95
2007-12-28T00:00:00,CADJPY,114.3
2007-12-31T00:00:00,CADJPY,112.97
2008-01-02T00:00:00,CADJPY,110.36
2008-01-03T00:00:00,CADJPY,110.74
2008-01-04T00:00:00,CADJPY,108.25
2008-01-07T00:00:00,CADJPY,108.7
2008-01-08T00:00:00,CADJPY,108.42
2008-01-09T00:00:00,CADJPY,108.84
2008-01-10T00:00:00,CADJPY,108.32
2008-01-11T00:00:00,CADJPY,106.8
2008-01-14T00:00:00,CADJPY,106.42
2008-01-15T00:00:00,CADJPY,104.91
2008-01-16T00:00:00,CADJPY,104.86
2008-01-17T00:00:00,CADJPY,103.57
2008-01-18T00:00:00,CADJPY,103.99
2008-01-21T00:00:00,CADJPY,102.05
2008-01-22T00:00:00,CADJPY,103.8
2008-01-23T00:00:00,CADJPY,104.07
2008-01-24T00:00:00,CADJPY,106.84
2008-01-25T00:00:00,CADJPY,105.84
2008-01-28T00:00:00,CADJPY,106.61
2008-01-29T00:00:00,CADJPY,107.2
2008-01-30T00:00:00,CADJPY,106.77
2008-01-31T00:00:00,CADJPY,106.11
2008-02-01T00:00:00,CADJPY,106.97
2008-02-04T00:00:00,CADJPY,107.28
2008-02-05T00:00:00,CADJPY,105.93
2008-02-06T00:00:00,CADJPY,105.69
2008-02-07T00:00:00,CADJPY,106.35
2008-02-08T00:00:00,CADJPY,107.37
2008-02-11T00:00:00,CADJPY,106.65
2008-02-12T00:00:00,CADJPY,107.26
2008-02-13T00:00:00,CADJPY,108.4
2008-02-15T00:00:00,CADJPY,107.04
2008-02-18T00:00:00,CADJPY,107.31
2008-02-19T00:00:00,CADJPY,105.98
2008-02-20T00:00:00,CADJPY,106.7
2008-02-21T00:00:00,CADJPY,106.07
2008-02-22T00:00:00,CADJPY,105.77
2008-02-25T00:00:00,CADJPY,108.53
2008-02-26T00:00:00,CADJPY,109.36
2008-02-27T00:00:00,CADJPY,108.4
2008-02-28T00:00:00,CADJPY,107.84
2008-02-29T00:00:00,CADJPY,104.98
2008-03-03T00:00:00,CADJPY,104.53
2008-03-04T00:00:00,CADJPY,103.98
2008-03-05T00:00:00,CADJPY,105.52
2008-03-06T00:00:00,CADJPY,104.06
2008-03-07T00:00:00,CADJPY,103.59
2008-03-10T00:00:00,CADJPY,102.21
2008-03-11T00:00:00,CADJPY,104.2
2008-03-12T00:00:00,CADJPY,102.52
2008-03-13T00:00:00,CADJPY,102.31
2008-03-14T00:00:00,CADJPY,100.1
2008-03-17T00:00:00,CADJPY,97.57
2008-03-18T00:00:00,CADJPY,100.98
2008-03-19T00:00:00,CADJPY,97.58
2008-03-20T00:00:00,CADJPY,96.8
2008-03-21T00:00:00,CADJPY,97.27
2008-03-24T00:00:00,CADJPY,98.77
2008-03-25T00:00:00,CADJPY,98.19
2008-03-26T00:00:00,CADJPY,97.2
2008-03-27T00:00:00,CADJPY,97.91
2008-03-28T00:00:00,CADJPY,97.01
2008-03-31T00:00:00,CADJPY,97.39
2008-04-01T00:00:00,CADJPY,99.47
2008-04-02T00:00:00,CADJPY,100.8
2008-04-03T00:00:00,CADJPY,101.76
2008-04-04T00:00:00,CADJPY,100.58
2008-04-07T00:00:00,CADJPY,100.93
2008-04-08T00:00:00,CADJPY,101.12
2008-04-09T00:00:00,CADJPY,99.82
2008-04-10T00:00:00,CADJPY,99.73
2008-04-11T00:00:00,CADJPY,98.66
2008-04-14T00:00:00,CADJPY,99.26
2008-04-15T00:00:00,CADJPY,100.01
2008-04-16T00:00:00,CADJPY,101.68
2008-04-17T00:00:00,CADJPY,101.39
2008-04-18T00:00:00,CADJPY,103.21
