timestamp,asset_id,close
2019-03-04T00:00:00,DBKGn,8.12
2019-03-05T00:00:00,DBKGn,8.05
2019-03-06T00:00:00,DBKGn,8.16
2019-03-07T00:00:00,DBKGn,7.74
2019-03-08T00:00:00,DBKGn,7.68
2019-03-11T00:00:00,DBKGn,8.06
2019-03-12T00:00:00,DBKGn,7.83
2019-03-13T00:00:00,DBKGn,7.97
2019-03-14T00:00:00,DBKGn,7.88
2019-03-15T00:00:00,DBKGn,7.8
2019-03-18T00:00:00,DBKGn,8.14
2019-03-19T00:00:00,DBKGn,7.9399999999999995
2019-03-20T00:00:00,DBKGn,7.82
2019-03-21T00:00:00,DBKGn,7.45
2019-03-22T00:00:00,DBKGn,7.3
2019-03-25T00:00:00,DBKGn,7.22
2019-03-26T00:00:00,DBKGn,7.32
2019-03-27T00:00:00,DBKGn,7.52
2019-03-28T00:00:00,DBKGn,7.25
2019-03-29T00:00:00,DBKGn,7.21
2019-04-01T00:00:00,DBKGn,7.52
2019-04-02T00:00:00,DBKGn,7.59
2019-04-03T00:00:00,DBKGn,7.66
2019-04-04T00:00:00,DBKGn,7.57
2019-04-05T00:00:00,DBKGn,7.48
2019-04-08T00:00:00,DBKGn,7.32
2019-04-09T00:00:00,DBKGn,7.31
2019-04-10T00:00:00,DBKGn,7.23
2019-04-11T00:00:00,DBKGn,7.47
2019-04-12T00:00:00,DBKGn,7.6
2019-04-15T00:00:00,DBKGn,7.65
2019-04-16T00:00:00,DBKGn,7.74
2019-04-17T00:00:00,DBKGn,7.84
2019-04-18T00:00:00,DBKGn,7.78
2019-04-23T00:00:00,DBKGn,7.65
2019-04-24T00:00:00,DBKGn,7.57
2019-04-25T00:00:00,DBKGn,7.43
2019-04-26T00:00:00,DBKGn,7.31
2019-04-29T00:00:00,DBKGn,7.35
2019-04-30T00:00:00,DBKGn,7.37
2019-05-02T00:00:00,DBKGn,7.35
2019-05-03T00:00:00,DBKGn,7.32
2019-05-06T00:00:00,DBKGn,7.19
2019-05-07T00:00:00,DBKGn,7
2019-05-08T00:00:00,DBKGn,7.06
2019-05-09T00:00:00,DBKGn,6.8100000000000005
2019-05-10T00:00:00,DBKGn,6.95
2019-05-13T00:00:00,DBKGn,6.8
2019-05-14T00:00:00,DBKGn,6.86
2019-05-15T00:00:00,DBKGn,6.84
2019-05-16T00:00:00,DBKGn,6.88
2019-05-17T00:00:00,DBKGn,6.83
2019-05-20T00:00:00,DBKGn,6.61
2019-05-21T00:00:00,DBKGn,6.6899999999999995
2019-05-22T00:00:00,DBKGn,6.61
2019-05-23T00:00:00,DBKGn,6.43
2019-05-24T00:00:00,DBKGn,6.37
2019-05-27T00:00:00,DBKGn,6.44
2019-05-28T00:00:00,DBKGn,6.29
2019-05-29T00:00:00,DBKGn,6.14
2019-05-30T00:00:00,DBKGn,6.19
2019-05-31T00:00:00,DBKGn,6.05
2019-06-03T00:00:00,DBKGn,5.97
2019-06-04T00:00:00,DBKGn,6.22
2019-06-05T00:00:00,DBKGn,6.14
2019-06-06T00:00:00,DBKGn,5.9399999999999995
2019-06-07T00:00:00,DBKGn,5.95
2019-06-11T00:00:00,DBKGn,6.18
2019-06-12T00:00:00,DBKGn,6.12
2019-06-13T00:00:00,DBKGn,6.1
2019-06-14T00:00:00,DBKGn,6.02
2019-06-17T00:00:00,DBKGn,6.1
2019-06-18T00:00:00,DBKGn,6.3
2019-06-19T00:00:00,DBKGn,6.48
2019-06-20T00:00:00,DBKGn,6.3
2019-06-21T00:00:00,DBKGn,6.32
2019-06-24T00:00:00,DBKGn,6.26
2019-06-25T00:00:00,DBKGn,6.24
2019-06-26T00:00:00,DBKGn,6.47
2019-06-27T00:00:00,DBKGn,6.58
2019-06-28T00:00:00,DBKGn,6.77
2019-07-01T00:00:00,DBKGn,6.74
2019-07-02T00:00:00,DBKGn,6.74
2019-07-03T00:00:00,DBKGn,6.92
2019-07-04T00:00:00,DBKGn,6.99
2019-07-05T00:00:00,DBKGn,7.16
2019-07-08T00:00:00,DBKGn,6.78
2019-07-09T00:00:00,DBKGn,6.49
2019-07-10T00:00:00,DBKGn,6.52
2019-07-11T00:00:00,DBKGn,6.57
2019-07-12T00:00:00,DBKGn,6.73
2019-07-15T00:00:00,DBKGn,6.89
2019-07-16T00:00:00,DBKGn,7.16
2019-07-17T00:00:00,DBKGn,7.01
2019-07-18T00:00:00,DBKGn,6.97
2019-07-19T00:00:00,DBKGn,6.86
2019-07-22T00:00:00,DBKGn,6.92
2019-07-23T00:00:00,DBKGn,7.11
2019-07-24T00:00:00,DBKGn,6.97
2019-07-25T00:00:00,DBKGn,7.12
2019-07-26T00:00:00,DBKGn,7.11
2019-07-29T00:00:00,DBKGn,7.08
2019-07-30T00:00:00,DBKGn,6.89
2019-07-31T00:00:00,DBKGn,7.03
2019-08-01T00:00:00,DBKGn,7.07
2019-08-02T00:00:00,DBKGn,7.01
2019-08-05T00:00:00,DBKGn,6.89
2019-08-06T00:00:00,DBKGn,6.71
2019-08-07T00:00:00,DBKGn,6.6
2019-08-08T00:00:00,DBKGn,6.82
2019-08-09T00:00:00,DBKGn,6.67
2019-08-12T00:00:00,DBKGn,6.29
2019-08-13T00:00:00,DBKGn,6.37
2019-08-14T00:00:00,DBKGn,6.03
2019-08-15T00:00:00,DBKGn,5.87
2019-08-16T00:00:00,DBKGn,6.14
2019-08-19T00:00:00,DBKGn,6.31
2019-08-20T00:00:00,DBKGn,6.28
2019-08-21T00:00:00,DBKGn,6.33
2019-08-22T00:00:00,DBKGn,6.45
2019-08-23T00:00:00,DBKGn,6.36
2019-08-26T00:00:00,DBKGn,6.33
2019-08-27T00:00:00,DBKGn,6.41
2019-08-28T00:00:00,DBKGn,6.44
2019-08-29T00:00:00,DBKGn,6.54
2019-08-30T00:00:00,DBKGn,6.55
2019-09-02T00:00:00,DBKGn,6.63
2019-09-03T00:00:00,DBKGn,6.6
2019-09-04T00:00:00,DBKGn,6.73
2019-09-05T00:00:00,DBKGn,7.05
2019-09-06T00:00:00,DBKGn,7.1
2019-09-09T00:00:00,DBKGn,7.32
2019-09-10T00:00:00,DBKGn,7.44
2019-09-11T00:00:00,DBKGn,7.47
2019-09-12T00:00:00,DBKGn,7.41
2019-09-13T00:00:00,DBKGn,7.67
2019-09-16T00:00:00,DBKGn,7.48
2019-09-17T00:00:00,DBKGn,7.32
2019-09-18T00:00:00,DBKGn,7.23
2019-09-19T00:00:00,DBKGn,7.34
2019-09-20T00:00:00,DBKGn,7.28
2019-09-23T00:00:00,DBKGn,7.04
2019-09-24T00:00:00,DBKGn,6.91
2019-09-25T00:00:00,DBKGn,6.93
2019-09-26T00:00:00,DBKGn,6.8
2019-09-27T00:00:00,DBKGn,6.91
