epoch_index,train_loss,val_loss,best_val_loss,mean_gradient_norm,improved
0,-0.22258564181482562,-0.32938510179519653,-0.32938510179519653,0.52565543267962478,true
1,-0.26060439442069483,-0.31587538123130798,-0.32938510179519653,0.16106122916206891,false
2,-0.25303418377939707,-0.31335675716400146,-0.32938510179519653,0.031777268430722379,false
3,-0.25967818312346935,-0.32998085021972656,-0.32998085021972656,0.032003953411241619,true
4,-0.25727291601017499,-0.31275957822799683,-0.32998085021972656,0.18024516236917593,false
5,-0.25171047489708048,-0.30859294533729553,-0.32998085021972656,0.081496615267287076,false
6,-0.25569148662571722,-0.31178608536720276,-0.32998085021972656,0.030043182616631945,false
7,-0.25903324466437483,-0.31212195754051208,-0.32998085021972656,0.008608292385092798,false
8,-0.25971240718634081,-0.31231787800788879,-0.32998085021972656,0.0083220242795505328,false
9,-0.25712858350613177,-0.31242141127586365,-0.32998085021972656,0.0076506349193014335,false
10,-0.25799424640643293,-0.31249943375587463,-0.32998085021972656,0.0040315805239725493,false
11,-0.26124908982847744,-0.31259500980377197,-0.32998085021972656,0.0035681896827274894,false
12,-0.24743601452941313,-0.31272628903388977,-0.32998085021972656,0.003415163355282694,false
13,-0.27153000848678249,-0.31279146671295166,-0.32998085021972656,0.0031718931814875527,false
14,-0.26178442576350885,-0.31286448240280151,-0.32998085021972656,0.0024117624220590908,false
15,-0.26663087697651905,-0.31282219290733337,-0.32998085021972656,0.003051463002071987,false
16,-0.25539039451485646,-0.31284934282302856,-0.32998085021972656,0.0042933718012031583,false
17,-0.24916849066563046,-0.31290161609649658,-0.32998085021972656,0.0048877687102573805,false
18,-0.26206883035886747,-0.31300109624862671,-0.32998085021972656,0.0042922347147512667,false
19,-0.26579676812084824,-0.31303548812866211,-0.32998085021972656,0.0027369406293590334,false
20,-0.2553802703340084,-0.31302911043167114,-0.32998085021972656,0.0027289918342341059,false
21,-0.26016144594476104,-0.31303799152374268,-0.32998085021972656,0.002845374121318692,false
22,-0.26465555065526414,-0.31303560733795166,-0.32998085021972656,0.0023139626397469561,false
23,-0.25192229468853045,-0.31313571333885193,-0.32998085021972656,0.0027336920652779109,false
24,-0.26670720624044919,-0.31330841779708862,-0.32998085021972656,0.0038339788095381432,false
25,-0.26016566463005847,-0.31326702237129211,-0.32998085021972656,0.0030889099584958156,false
26,-0.25026666551517945,-0.31305074691772461,-0.32998085021972656,0.0057499656495682032,false
27,-0.2546627804254874,-0.31350663304328918,-0.32998085021972656,0.0088490638093284921,false
28,-0.26449970552363455,-0.31323710083961487,-0.32998085021972656,0.026728322029017502,false
