epoch_index,train_loss,val_loss,best_val_loss,mean_gradient_norm,improved
0,-0.03558814537544281,-0.0072100954130291939,-0.0072100954130291939,3.3608499610056288,true
1,-0.13191728341208103,-0.17430928349494934,-0.17430928349494934,3.2726151989056516,true
2,-0.15962686671618706,-0.31996232271194458,-0.31996232271194458,3.0961145270042696,true
3,-0.20379856904037297,-0.36886116862297058,-0.36886116862297058,2.7928383382729804,true
4,-0.23813401388290983,-0.40907815098762512,-0.40907815098762512,2.5638670011584717,true
5,-0.22728859203366134,-0.40295124053955078,-0.40907815098762512,2.2549173516006422,false
6,-0.26147183100095928,-0.39644926786422729,-0.40907815098762512,2.0406552887079905,false
7,-0.25568904555462396,-0.39129835367202759,-0.40907815098762512,2.0268000664386467,false
8,-0.24945792969232664,-0.40732824802398682,-0.40907815098762512,1.9875482061671881,false
9,-0.26679847544680041,-0.40812677145004272,-0.40907815098762512,1.8633591673062302,false
10,-0.28075977319326156,-0.40804830193519592,-0.40907815098762512,1.705878250181484,false
11,-0.25117876992011684,-0.41006413102149963,-0.41006413102149963,1.7850841622805604,true
12,-0.28530356178107935,-0.41553652286529541,-0.41553652286529541,1.6726226354173075,true
13,-0.29048498337252593,-0.41901326179504395,-0.41901326179504395,1.7204632688558494,true
14,-0.315703613922382,-0.40866687893867493,-0.41901326179504395,1.732171881505145,false
15,-0.28668707727382964,-0.41337084770202637,-0.41901326179504395,1.9140025610865381,false
16,-0.27928559768658417,-0.41327446699142456,-0.41901326179504395,1.9796759685089524,false
17,-0.28015591810720092,-0.40397173166275024,-0.41901326179504395,1.7346717367987508,false
18,-0.28202094868398631,-0.41575226187705994,-0.41901326179504395,1.6805974278772153,false
19,-0.28620011029908288,-0.40045171976089478,-0.41901326179504395,1.6548886069048865,false
20,-0.30640109552022737,-0.39900091290473938,-0.41901326179504395,2.1835758227881832,false
21,-0.29408225388481068,-0.39640551805496216,-0.41901326179504395,1.7076047974226709,false
22,-0.30358359396744233,-0.40111145377159119,-0.41901326179504395,2.2703309290361804,false
23,-0.30458978630411321,-0.40121477842330933,-0.41901326179504395,1.7525788699500622,false
24,-0.30993080333801348,-0.40048819780349731,-0.41901326179504395,1.9373295285891241,false
25,-0.28995526490064388,-0.40137869119644165,-0.41901326179504395,1.7657318519762693,false
26,-0.29228046469581431,-0.40194952487945557,-0.41901326179504395,1.7984902524174406,false
27,-0.29003907124010414,-0.39575454592704773,-0.41901326179504395,1.8640704482065467,false
28,-0.31764168370341977,-0.37434810400009155,-0.41901326179504395,1.6574256004562649,false
29,-0.28670090613647914,-0.38094308972358704,-0.41901326179504395,1.9749061453084533,false
30,-0.31566548809552419,-0.37847176194190979,-0.41901326179504395,1.8570362796815925,false
31,-0.31441669808461881,-0.38177511096000671,-0.41901326179504395,2.3585983895583271,false
32,-0.33144960351861441,-0.37015867233276367,-0.41901326179504395,1.9229916498476927,false
33,-0.32025307837205058,-0.37465909123420715,-0.41901326179504395,2.4352058653468984,false
34,-0.32391316577410084,-0.36524561047554016,-0.41901326179504395,2.0521487206734048,false
35,-0.32858600811316419,-0.36999839544296265,-0.41901326179504395,1.9276880277529693,false
36,-0.30869062775029588,-0.35496219992637634,-0.41901326179504395,2.6328964047790624,false
37,-0.31757385961902446,-0.36453348398208618,-0.41901326179504395,2.1685691543418963,false
38,-0.32812848773140174,-0.35899060964584351,-0.41901326179504395,1.994481341201418,false
