epoch_index,train_loss,val_loss,best_val_loss,mean_gradient_norm,improved
0,0.040016026212236822,0.22077035903930664,0.22077035903930664,1.4860470250057869,true
1,0.007128279862510494,0.21246421337127686,0.21246421337127686,1.5238994207137671,true
2,0.020472205829066344,0.2028508186340332,0.2028508186340332,1.4430731083893289,true
3,-0.0089075507608075179,0.19450728595256805,0.19450728595256805,1.790565631328485,true
4,-0.032224616238799617,0.18415550887584686,0.18415550887584686,1.4293433091101737,true
5,0.0080960022930342424,0.17426286637783051,0.17426286637783051,1.3741072040433302,true
6,-0.028693955797606554,0.16511118412017822,0.16511118412017822,1.4512942642695867,true
7,-0.040972382361173794,0.15692098438739777,0.15692098438739777,1.3200622784236493,true
8,-0.013153520967954626,0.14811596274375916,0.14811596274375916,1.3434900714335247,true
9,-0.037942369450600102,0.13803730905056,0.13803730905056,1.4644356589549437,true
10,-0.04123698971353662,0.12866730988025665,0.12866730988025665,1.3916975824902647,true
11,-0.046420140168032586,0.12069080024957657,0.12069080024957657,1.3281562752687397,true
12,-0.052479742333675042,0.11191800236701965,0.11191800236701965,1.3066989452434847,true
13,-0.049924939249952636,0.10186509042978287,0.10186509042978287,1.2605995514239066,true
14,-0.082513850946456954,0.093122608959674835,0.093122608959674835,1.3517520693250191,true
15,-0.085927576250516072,0.084070928394794464,0.084070928394794464,1.4382227448722682,true
16,-0.074560723231675535,0.074588902294635773,0.074588902294635773,1.2862097690514742,true
17,-0.097921825658816561,0.065597660839557648,0.065597660839557648,1.2151482903088133,true
18,-0.092411318077490881,0.056100901216268539,0.056100901216268539,1.390755274359925,true
19,-0.11353637932095295,0.046976432204246521,0.046976432204246521,1.2725464870992045,true
20,-0.097104124677104831,0.03750922903418541,0.03750922903418541,1.2596634213233557,true
21,-0.11715482969325072,0.026685496792197227,0.026685496792197227,1.2702113940284994,true
22,-0.13668589218734548,0.016268257051706314,0.016268257051706314,1.3000112364564138,true
23,-0.13182330568535969,0.0048151556402444839,0.0048151556402444839,1.3223098251873102,true
