timestamp,asset_id,normalized_return_1,normalized_return_21,normalized_return_63,normalized_return_126,normalized_return_256,macd_8_24,macd_16_28,macd_32_96
2023-01-19T00:00:00,COCOA.c,,,,,,,,
2023-01-20T00:00:00,COCOA.c,,,,,,,,
2023-01-23T00:00:00,COCOA.c,,,,,,,,
2023-01-24T00:00:00,COCOA.c,,,,,,,,
2023-01-25T00:00:00,COCOA.c,,,,,,,,
2023-01-26T00:00:00,COCOA.c,,,,,,,,
2023-01-27T00:00:00,COCOA.c,,,,,,,,
2023-01-30T00:00:00,COCOA.c,,,,,,,,
2023-01-31T00:00:00,COCOA.c,,,,,,,,
2023-02-01T00:00:00,COCOA.c,,,,,,,,
2023-02-02T00:00:00,COCOA.c,,,,,,,,
2023-02-03T00:00:00,COCOA.c,,,,,,,,
2023-02-06T00:00:00,COCOA.c,,,,,,,,
2023-02-07T00:00:00,COCOA.c,,,,,,,,
2023-02-08T00:00:00,COCOA.c,,,,,,,,
2023-02-09T00:00:00,COCOA.c,,,,,,,,
2023-02-10T00:00:00,COCOA.c,,,,,,,,
2023-02-13T00:00:00,COCOA.c,,,,,,,,
2023-02-14T00:00:00,COCOA.c,,,,,,,,
2023-02-15T00:00:00,COCOA.c,,,,,,,,
2023-02-16T00:00:00,COCOA.c,,,,,,,,
2023-02-17T00:00:00,COCOA.c,,,,,,,,
2023-02-21T00:00:00,COCOA.c,,,,,,,,
2023-02-22T00:00:00,COCOA.c,,,,,,,,
2023-02-23T00:00:00,COCOA.c,,,,,,,,
2023-02-24T00:00:00,COCOA.c,,,,,,,,
2023-02-27T00:00:00,COCOA.c,,,,,,,,
2023-02-28T00:00:00,COCOA.c,,,,,,,,
2023-03-01T00:00:00,COCOA.c,,,,,,,,
2023-03-02T00:00:00,COCOA.c,,,,,,,,
2023-03-03T00:00:00,COCOA.c,,,,,,,,
2023-03-06T00:00:00,COCOA.c,,,,,,,,
2023-03-07T00:00:00,COCOA.c,,,,,,,,
2023-03-08T00:00:00,COCOA.c,,,,,,,,
2023-03-09T00:00:00,COCOA.c,,,,,,,,
2023-03-10T00:00:00,COCOA.c,,,,,,,,
2023-03-13T00:00:00,COCOA.c,,,,,,,,
2023-03-14T00:00:00,COCOA.c,,,,,,,,
2023-03-15T00:00:00,COCOA.c,,,,,,,,
2023-03-16T00:00:00,COCOA.c,,,,,,,,
2023-03-17T00:00:00,COCOA.c,,,,,,,,
2023-03-20T00:00:00,COCOA.c,,,,,,,,
2023-03-21T00:00:00,COCOA.c,,,,,,,,
2023-03-22T00:00:00,COCOA.c,,,,,,,,
2023-03-23T00:00:00,COCOA.c,,,,,,,,
2023-03-24T00:00:00,COCOA.c,,,,,,,,
2023-03-27T00:00:00,COCOA.c,,,,,,,,
2023-03-28T00:00:00,COCOA.c,,,,,,,,
2023-03-29T00:00:00,COCOA.c,,,,,,,,
2023-03-30T00:00:00,COCOA.c,,,,,,,,
2023-03-31T00:00:00,COCOA.c,,,,,,,,
2023-04-03T00:00:00,COCOA.c,,,,,,,,
2023-04-04T00:00:00,COCOA.c,,,,,,,,
2023-04-05T00:00:00,COCOA.c,,,,,,,,
2023-04-06T00:00:00,COCOA.c,,,,,,,,
2023-04-10T00:00:00,COCOA.c,,,,,,,,
2023-04-11T00:00:00,COCOA.c,,,,,,,,
2023-04-12T00:00:00,COCOA.c,,,,,,,,
2023-04-13T00:00:00,COCOA.c,,,,,,,,
2023-04-14T00:00:00,COCOA.c,,,,,,,,
2023-04-17T00:00:00,COCOA.c,0.88601913993465442,1.9655863280151229,,,,,,
2023-04-18T00:00:00,COCOA.c,1.8881826691306611,1.88479087141788,,,,,,
2023-04-19T00:00:00,COCOA.c,0.06270852278165541,1.6243191295348658,,,,,,
2023-04-20T00:00:00,COCOA.c,-0.62954955898971754,1.3019908359454393,1.6366672536404434,,,,,
2023-04-21T00:00:00,COCOA.c,0.73821749140222725,1.198412227366344,1.7424347034096779,,,,,
2023-04-24T00:00:00,COCOA.c,-0.12931328234183981,1.1551186341322042,1.5968675119995717,,,,,
2023-04-25T00:00:00,COCOA.c,-1.8084568206447753,0.61195538399660221,1.2736101420446142,,,,,
2023-04-26T00:00:00,COCOA.c,0.91366705212333632,0.5741962380106822,1.4506990683156626,,,,,
2023-04-27T00:00:00,COCOA.c,-0.75087633614853411,0.35729020241144765,1.1438133324426039,,,,,
2023-04-28T00:00:00,COCOA.c,0.41661718293171252,0.60207439972576671,1.2246421793085625,,,,,
2023-05-01T00:00:00,COCOA.c,-0.2588916323196736,0.28717204010837621,1.1715508825277374,,,,,
2023-05-02T00:00:00,COCOA.c,-1.3062996983379933,-0.03519620234668952,1.1192341884125254,,,,,
2023-05-03T00:00:00,COCOA.c,-0.68338381391771674,0.26813745265421468,1.0572999518511181,,,,,
2023-05-04T00:00:00,COCOA.c,1.6019399492108584,0.23638832491393685,1.1998462610092817,,,,,
2023-05-05T00:00:00,COCOA.c,0.73210086520909112,0.43649253895545237,1.4339356083836792,,,,,
2023-05-08T00:00:00,COCOA.c,0.63979578714188046,0.69536268357295383,1.5021920352945846,,,,,
2023-05-09T00:00:00,COCOA.c,1.1447699394589617,1.0144414464501383,1.7280192208759242,,,,,
2023-05-10T00:00:00,COCOA.c,1.0419274986569038,0.96295569629448285,1.850201007723947,,,,,
2023-05-11T00:00:00,COCOA.c,-0.71997471880247221,0.98808218315230145,1.7707126594077072,,,,,
2023-05-12T00:00:00,COCOA.c,-1.0926017874981366,0.37194340082002753,1.5636565688928279,,,,,
2023-05-15T00:00:00,COCOA.c,0.19272504966467016,0.62692217820329088,1.438068545066578,,,,,
2023-05-16T00:00:00,COCOA.c,0.29330577092495363,0.50080534882892447,1.3401133686258382,,,,,
2023-05-17T00:00:00,COCOA.c,0.36321886705081302,0.14454675677236767,1.2050388015976101,,,,,
2023-05-18T00:00:00,COCOA.c,-0.46535412291065964,0.029189371464390507,0.94568567809404724,,,,,
2023-05-19T00:00:00,COCOA.c,2.5406650275750335,0.72053533232634415,1.2294131622659239,,,,,
2023-05-22T00:00:00,COCOA.c,-1.2010841363489471,0.28263430657615735,0.95322887595498629,,,,,
2023-05-23T00:00:00,COCOA.c,-0.18081803214975514,0.27388748456919915,1.0189902097635317,,,,,
2023-05-24T00:00:00,COCOA.c,-0.18389878230615994,0.65026387384245732,1.0227883676891494,,,,,
2023-05-25T00:00:00,COCOA.c,-0.031214246859741668,0.44555814152400858,1.1716150145444109,,,,,
2023-05-26T00:00:00,COCOA.c,-0.253372687480444,0.56956170488177815,1.0863571860656858,,,,,
2023-05-30T00:00:00,COCOA.c,0.29051731569249001,0.54756961914146518,0.94352320000407053,,,,,
2023-05-31T00:00:00,COCOA.c,-0.19600313580750869,0.5719906086970058,0.6693971375267237,,,,,
2023-06-01T00:00:00,COCOA.c,0.53118181785631891,1.018360276228109,1.0504413862464612,,,,,
2023-06-02T00:00:00,COCOA.c,0.16790141588968127,1.244040479995943,1.21155024231324,,,,,
2023-06-05T00:00:00,COCOA.c,0.84554423542354307,1.0419848796774664,1.2214459206718986,,,,,
2023-06-06T00:00:00,COCOA.c,-0.44073156950610159,0.76827562252680726,1.3074679727566272,,,,,
2023-06-07T00:00:00,COCOA.c,1.5419898296059928,0.94662515891490584,1.6267153940362431,,,,,
2023-06-08T00:00:00,COCOA.c,2.0001541967025283,1.0918714734740917,1.8999825715446257,,,,,
2023-06-09T00:00:00,COCOA.c,0.4741812517024524,0.96820436310665348,2.1176348523833601,,,,,
2023-06-12T00:00:00,COCOA.c,-0.84659712403048137,0.94350419741248259,2.2307069380757705,,,,,
2023-06-13T00:00:00,COCOA.c,1.4134963812731725,1.527179517443247,2.4143253243191949,,,,,
2023-06-14T00:00:00,COCOA.c,1.150089111327548,1.7546279778698335,2.8553774904591638,,,,,
2023-06-15T00:00:00,COCOA.c,1.3495406952991527,1.9987856238019686,2.7974415551698977,,,,,
2023-06-16T00:00:00,COCOA.c,-0.36632990536788024,1.8423875959580154,2.4449212221254086,,,,,
2023-06-20T00:00:00,COCOA.c,-0.82380306725233687,1.7489073066465761,2.1065856718512919,,,,,
2023-06-21T00:00:00,COCOA.c,0.4689784645462291,1.2412001663682144,2.0864584701611544,,,,,
2023-06-22T00:00:00,COCOA.c,-0.68567860248607826,1.3983102797131564,1.795918300406937,,,,,
2023-06-23T00:00:00,COCOA.c,0.25527131848679374,1.5285658150662849,1.8418937618036224,,,,,
2023-06-26T00:00:00,COCOA.c,1.6010301298046159,1.9285658422793797,2.000021263294657,,,,,
2023-06-27T00:00:00,COCOA.c,0.12563657200844694,1.9980440149321641,1.8728837025407727,,,,,
2023-06-28T00:00:00,COCOA.c,2.1872335224527775,2.4917158734928724,2.0688919063905775,,,,,
2023-06-29T00:00:00,COCOA.c,-1.7191361687949351,1.872112952449571,1.7985493996473194,,,,,
2023-06-30T00:00:00,COCOA.c,2.087189568964706,2.3372254438744755,1.8636823458233933,,,,,
2023-07-03T00:00:00,COCOA.c,1.3491120580883762,2.5470737027893717,2.0411764219918349,,,,,
2023-07-05T00:00:00,COCOA.c,-1.221419344743131,2.1508023997345478,2.0957650837438151,,,,,
2023-07-06T00:00:00,COCOA.c,-1.0208227688355829,1.7096127531615883,1.6845258938722443,,,,,
2023-07-07T00:00:00,COCOA.c,-0.33957004373368888,1.7364396440987011,1.6761538873727053,,,,,
2023-07-10T00:00:00,COCOA.c,0.50595962522112181,1.5683260038024485,1.8432652166813426,,,,,
2023-07-11T00:00:00,COCOA.c,0.61775730565528375,1.3105987192873612,1.9976860264846528,,,,,
2023-07-12T00:00:00,COCOA.c,-0.21622851288652942,1.1776006095012088,1.8110124141209674,,,,,
2023-07-13T00:00:00,COCOA.c,-1.6123414431136238,0.92781900991626309,1.6118184035414203,,,,,
2023-07-14T00:00:00,COCOA.c,1.2675520510947014,0.92949849760056957,1.5756680382895589,,,,,
2023-07-17T00:00:00,COCOA.c,0.71156667192799217,0.87071262380619074,1.8218986904964298,,,,,
2023-07-18T00:00:00,COCOA.c,1.0258206710453002,0.83463465559415662,1.8619743213936215,,,,,
2023-07-19T00:00:00,COCOA.c,0.18505810272771689,0.96652037109800926,1.6530850103274028,,,,,
2023-07-20T00:00:00,COCOA.c,-0.42602944636612,1.0512716659997505,1.5981198661629756,,,,,
2023-07-21T00:00:00,COCOA.c,0.16320099992720014,1.0079158221700089,1.7381008559176814,2.5392871569827751,,,,
2023-07-24T00:00:00,COCOA.c,0.38637866218354378,1.2607185521388937,1.7173372562686009,2.6091910611370759,,,,
2023-07-25T00:00:00,COCOA.c,1.4201415854376389,1.5272759264155975,1.9296961842278748,2.6366224191867862,,,,
2023-07-26T00:00:00,COCOA.c,2.3779596023705016,1.6651129922995476,2.4307020979856691,2.7747353403767012,,,,
2023-07-27T00:00:00,COCOA.c,-0.68936578860693354,1.4758155145228586,2.1922896391141022,2.7225722991331143,,,,
2023-07-28T00:00:00,COCOA.c,-0.27607237612731922,0.97529775298831922,2.2850953455642302,2.5527002139667352,,,,
2023-07-31T00:00:00,COCOA.c,0.63868800136485104,1.5274483182386267,2.3548728702544661,2.6696940175911466,,,,
2023-08-01T00:00:00,COCOA.c,0.15470912616286042,1.0963151317223228,2.4552650913413738,2.7034552225586737,,,,
2023-08-02T00:00:00,COCOA.c,-0.13047735479978673,0.76340621836309264,2.6700619361488589,2.8543736665618176,,,,
2023-08-03T00:00:00,COCOA.c,-1.3232790374865355,0.73062177488302882,2.4961557824273171,2.6412056184380788,,,,
2023-08-04T00:00:00,COCOA.c,-0.052453800077045011,0.9791296138461385,2.2853963930257652,2.6307883335223394,,,,
2023-08-07T00:00:00,COCOA.c,-0.50788869476441911,0.95316929607181344,2.1185286584465719,2.6913267988740701,,,,
2023-08-08T00:00:00,COCOA.c,-2.5549625922725769,0.15746427940937863,1.4169093382748217,2.0541885564974511,,,,
2023-08-09T00:00:00,COCOA.c,-0.21737097280641707,-0.012961272750242838,1.2645873318980052,2.104233335261485,,,,
2023-08-10T00:00:00,COCOA.c,-0.22630076155243417,-0.018686947729139505,1.1224107586506415,2.0847734673888674,,,,
2023-08-11T00:00:00,COCOA.c,0.24086509870113723,0.38700769338897689,1.2660098766805234,2.1611991657632097,,,,
2023-08-14T00:00:00,COCOA.c,0.82388578407453195,0.29390529709358698,1.5363473197681006,2.2489822696963859,,,,
2023-08-15T00:00:00,COCOA.c,1.1706324325438913,0.39721798989600704,1.6760206442897856,2.2463922525861739,,,,
2023-08-16T00:00:00,COCOA.c,0.43339091892323289,0.27515948621090486,1.7262275423441789,2.2102689539888938,,,,
2023-08-17T00:00:00,COCOA.c,1.0091705609557622,0.45937716946071117,1.8335709055674194,2.1830113564157809,,,,
2023-08-18T00:00:00,COCOA.c,-1.2530452846554272,0.26129088805116546,1.6769420102169437,1.8558657719456053,,,,
2023-08-21T00:00:00,COCOA.c,0.35740481053338718,0.31009459850404542,1.4083541222136535,1.9390732616025796,,,,
2023-08-22T00:00:00,COCOA.c,-0.83993231036688687,0.044967448251606694,1.4582945870247366,1.778313785531433,,,,
2023-08-23T00:00:00,COCOA.c,0.078389239658014323,-0.23081159882042468,1.5193369524609404,1.8767630438925971,,,,
2023-08-24T00:00:00,COCOA.c,0.39500011774247012,-0.66841359127633149,1.6252619650720432,1.9601134826667184,,,,
2023-08-25T00:00:00,COCOA.c,0.83308285500055623,-0.34391912379539302,1.7631580771029931,2.1769806332417567,,,,
2023-08-28T00:00:00,COCOA.c,0.6384322469251662,-0.14883912272136829,1.9145351604063812,2.2232554358132077,,,,
2023-08-29T00:00:00,COCOA.c,2.5983682678020199,0.29375667513079717,2.0903623716201065,2.174957852462446,,,,
2023-08-30T00:00:00,COCOA.c,0.96142672053568823,0.47691864290507668,2.2777714066379837,2.1080808277001895,,,,
2023-08-31T00:00:00,COCOA.c,0.021410137380203476,0.51664890545723108,2.2471960489904839,2.3669588041712513,,,,
2023-09-01T00:00:00,COCOA.c,-0.642148990352581,0.66261786130382583,2.1363278327743389,2.3882785495679353,,,,
2023-09-05T00:00:00,COCOA.c,1.1663220414863054,0.9387699695045385,2.2072680689139528,2.4440645313871068,,,,
2023-09-06T00:00:00,COCOA.c,-0.34615232327479595,0.98081809876724324,2.2357614073789609,2.5269491702644444,,,,
2023-09-07T00:00:00,COCOA.c,-0.94729030674397152,1.3972795649296419,1.8828444267234248,2.4889799881161783,,,,
2023-09-08T00:00:00,COCOA.c,1.1721672719024747,1.7276999219166127,1.7953982403813944,2.667479489176436,,,,
2023-09-11T00:00:00,COCOA.c,0.34570264325414773,1.8958361431818638,1.8136790687948592,2.8399958724514067,,,,
2023-09-12T00:00:00,COCOA.c,-0.51313666727582896,1.7274519106405546,1.8648233704310824,2.9821157005462759,,,,
2023-09-13T00:00:00,COCOA.c,1.8242383278562664,1.9138415378493179,1.8968208482570241,3.1161484100323973,,,,
2023-09-14T00:00:00,COCOA.c,0.13569890994917419,1.6921297327692109,1.7972151916544323,3.3754059654088411,,,,
2023-09-15T00:00:00,COCOA.c,0.34800720586583073,1.6970551505255782,1.6993443208679704,3.2812803990018926,,,,
2023-09-18T00:00:00,COCOA.c,-2.5845039754412964,0.66997594186493103,1.1571266448430584,2.3523308339864291,,,,
2023-09-19T00:00:00,COCOA.c,0.26627540790371385,1.010604413563073,1.308850835569151,2.290705434348792,,,,
