timestamp,asset_id,close,arithmetic_return,sigma_t
2007-08-21T00:00:00,GBPCAD,2.1082,,
2007-08-22T00:00:00,GBPCAD,2.1166,0.0039844417038231491,
2007-08-23T00:00:00,GBPCAD,2.1117,-0.0023150335443636615,
2007-08-24T00:00:00,GBPCAD,2.1191,0.0035042856466354472,
2007-08-27T00:00:00,GBPCAD,2.1204,0.00061346798169037745,
2007-08-29T00:00:00,GBPCAD,2.1376,0.0081116770420674791,
2007-08-30T00:00:00,GBPCAD,2.1294,-0.0038360778443113702,
2007-08-31T00:00:00,GBPCAD,2.1284,-0.00046961585423118714,
2007-09-03T00:00:00,GBPCAD,2.1263,-0.0009866566434880617,
2007-09-04T00:00:00,GBPCAD,2.1132,-0.0061609368386399428,
2007-09-05T00:00:00,GBPCAD,2.1289,0.007429490819609987,
2007-09-06T00:00:00,GBPCAD,2.128,-0.00042275353468912533,
2007-09-07T00:00:00,GBPCAD,2.1407,0.0059680451127818194,
2007-09-10T00:00:00,GBPCAD,2.1334,-0.0034100995001634339,
2007-09-11T00:00:00,GBPCAD,2.1184,-0.007031030280303799,
2007-09-12T00:00:00,GBPCAD,2.1046,-0.0065143504531721174,
2007-09-13T00:00:00,GBPCAD,2.0928,-0.005606766131331385,
2007-09-14T00:00:00,GBPCAD,2.0674,-0.012136850152905136,
2007-09-17T00:00:00,GBPCAD,2.049,-0.0089000677179066432,
2007-09-18T00:00:00,GBPCAD,2.0407,-0.0040507564665689371,
2007-09-19T00:00:00,GBPCAD,2.0282,-0.0061253491449013457,
2007-09-20T00:00:00,GBPCAD,2.0121,-0.0079380731683264868,
2007-09-21T00:00:00,GBPCAD,2.0214,0.0046220366780973313,
2007-09-24T00:00:00,GBPCAD,2.0253,0.0019293558919561873,
2007-09-25T00:00:00,GBPCAD,2.0256,0.00014812620352527768,
2007-09-26T00:00:00,GBPCAD,2.0244,-0.00059241706161130918,
2007-09-27T00:00:00,GBPCAD,2.029,0.0022722782058881333,
2007-09-28T00:00:00,GBPCAD,2.0309,0.00093642188270084417,
2007-10-01T00:00:00,GBPCAD,2.0252,-0.0028066374513762561,
2007-10-02T00:00:00,GBPCAD,2.0373,0.0059747185463165228,
2007-10-03T00:00:00,GBPCAD,2.0273,-0.0049084572718795611,
2007-10-04T00:00:00,GBPCAD,2.0312,0.0019237409362207057,
2007-10-05T00:00:00,GBPCAD,2.0021,-0.014326506498621565,
2007-10-08T00:00:00,GBPCAD,2.0085,0.0031966435242995772,
2007-10-09T00:00:00,GBPCAD,1.9984,-0.0050286283295993125,
2007-10-10T00:00:00,GBPCAD,2.0046,0.0031024819855884627,
2007-10-11T00:00:00,GBPCAD,1.984,-0.01027636436196745,
2007-10-12T00:00:00,GBPCAD,1.9783,-0.0028729838709677614,
2007-10-15T00:00:00,GBPCAD,1.9933999999999998,0.0076328160541878848,
2007-10-16T00:00:00,GBPCAD,1.9895,-0.0019564563058090665,
2007-10-17T00:00:00,GBPCAD,1.9876,-0.00095501382256849097,
2007-10-18T00:00:00,GBPCAD,1.9893999999999998,0.00090561481183326707,
2007-10-19T00:00:00,GBPCAD,1.9832999999999998,-0.003066251130994267,
2007-10-22T00:00:00,GBPCAD,1.9862,0.0014622094488983637,
2007-10-23T00:00:00,GBPCAD,1.9805000000000001,-0.0028698016312555716,
2007-10-24T00:00:00,GBPCAD,1.9844,0.0019691996970460954,
2007-10-25T00:00:00,GBPCAD,1.9809,-0.0017637573069944753,
2007-10-26T00:00:00,GBPCAD,1.9746000000000001,-0.0031803725579282005,
2007-10-29T00:00:00,GBPCAD,1.9655,-0.0046085283095310984,
2007-10-30T00:00:00,GBPCAD,1.9710999999999999,0.0028491477995420136,
2007-10-31T00:00:00,GBPCAD,1.9639,-0.0036527827101617747,
2007-11-01T00:00:00,GBPCAD,1.9748999999999999,0.0056010998523345883,
2007-11-02T00:00:00,GBPCAD,1.9536,-0.010785356220568067,
2007-11-05T00:00:00,GBPCAD,1.9407999999999999,-0.0065520065520066261,
2007-11-06T00:00:00,GBPCAD,1.9127,-0.014478565539983406,
2007-11-07T00:00:00,GBPCAD,1.9627,0.026141057144350825,
2007-11-08T00:00:00,GBPCAD,1.9665,0.0019361084220716491,
2007-11-09T00:00:00,GBPCAD,1.9743,0.0039664378337147367,
2007-11-12T00:00:00,GBPCAD,1.9927000000000001,0.0093197589018893766,
2007-11-13T00:00:00,GBPCAD,1.9867,-0.0030109901139159065,
2007-11-14T00:00:00,GBPCAD,1.9811,-0.0028187446519352833,0.0071513762454070793
2007-11-15T00:00:00,GBPCAD,2.0188,0.019029831911564314,0.0078300790532624849
2007-11-16T00:00:00,GBPCAD,1.9998,-0.0094115316029324981,0.0079074079802928503
2007-11-19T00:00:00,GBPCAD,2.0176,0.0089008900890088088,0.0079272664348712194
2007-11-20T00:00:00,GBPCAD,2.022,0.0021808088818397898,0.0077975969897352958
2007-11-21T00:00:00,GBPCAD,2.0356,0.0067260138476757068,0.0077440478246778499
2007-11-22T00:00:00,GBPCAD,2.0313,-0.0021123992925919594,0.0076309995694973229
2007-11-23T00:00:00,GBPCAD,2.038,0.0032983803475606405,0.0075160381583046082
2007-11-26T00:00:00,GBPCAD,2.0488,0.005299313052011847,0.0074332045730461744
2007-11-27T00:00:00,GBPCAD,2.0586,0.0047832877782117596,0.0073401828918426924
2007-11-28T00:00:00,GBPCAD,2.0501,-0.0041290197221413453,0.0072773639682752354
2007-11-29T00:00:00,GBPCAD,2.0565,0.0031217989366373266,0.007165834159726393
2007-11-30T00:00:00,GBPCAD,2.0556,-0.00043763676148802469,0.0070498913809315979
2007-12-03T00:00:00,GBPCAD,2.0634,0.0037945125510799906,0.0069504962292548855
2007-12-04T00:00:00,GBPCAD,2.0846,0.010274304545895068,0.0070340055273247562
2007-12-05T00:00:00,GBPCAD,2.0492,-0.016981675141514007,0.0076634257832358327
2007-12-06T00:00:00,GBPCAD,2.0446,-0.0022447784501268483,0.0075540735808915568
2007-12-07T00:00:00,GBPCAD,2.0407,-0.0019074635625549216,0.007441698521469523
2007-12-10T00:00:00,GBPCAD,2.0585,0.0087224971823393026,0.0074636898773161172
2007-12-11T00:00:00,GBPCAD,2.0638,0.0025746903084770865,0.0073457080662725242
2007-12-12T00:00:00,GBPCAD,2.0728,0.0043608876829149615,0.0072501633610662251
2007-12-13T00:00:00,GBPCAD,2.083,0.0049208799691239915,0.0071641214591701818
2007-12-14T00:00:00,GBPCAD,2.0517,-0.015026404224676104,0.0076205646882585151
2007-12-17T00:00:00,GBPCAD,2.0281,-0.011502656333772027,0.007803178521770174
2007-12-18T00:00:00,GBPCAD,2.026,-0.001035451900793842,0.0076763352805525546
2007-12-19T00:00:00,GBPCAD,2,-0.012833168805528037,0.0079018737760374203
2007-12-20T00:00:00,GBPCAD,1.9834,-0.0082999999999999741,0.0079034171547576436
2007-12-21T00:00:00,GBPCAD,1.9665,-0.0085207219925381352,0.0079035453821261412
2007-12-24T00:00:00,GBPCAD,1.9464000000000001,-0.010221205186880135,0.0079547895935386803
2007-12-26T00:00:00,GBPCAD,1.9436,-0.0014385532264694491,0.0078227602986186175
2007-12-27T00:00:00,GBPCAD,1.9557,0.0062255608149825066,0.0078052074940823642
2007-12-28T00:00:00,GBPCAD,1.9584000000000001,0.0013805798435343594,0.0076862420157654847
2007-12-31T00:00:00,GBPCAD,1.9596,0.00061274509803914813,0.0075628585110434259
2008-01-02T00:00:00,GBPCAD,1.9691,0.0048479281486017885,0.0075051920293395906
2008-01-03T00:00:00,GBPCAD,1.9493,-0.010055355238433821,0.0075749574216881499
2008-01-04T00:00:00,GBPCAD,1.9790999999999999,0.015287539116605872,0.0079962251330975478
2008-01-07T00:00:00,GBPCAD,1.9776,-0.00075792026678785053,0.0078639029422537358
2008-01-08T00:00:00,GBPCAD,1.9808,0.0016181229773462125,0.0077416827467612264
2008-01-09T00:00:00,GBPCAD,1.9771999999999998,-0.0018174474959612519,0.0076181833481000025
2008-01-10T00:00:00,GBPCAD,1.9809999999999999,0.0019219097713939035,0.0075029981627943564
2008-01-11T00:00:00,GBPCAD,1.9931,0.0061080262493691181,0.0074672738829935281
2008-01-14T00:00:00,GBPCAD,1.9858,-0.0036626360945261572,0.0073718949565347988
2008-01-15T00:00:00,GBPCAD,1.9942,0.004230033235975407,0.0072930043998569692
2008-01-16T00:00:00,GBPCAD,2.0097,0.0077725403670645217,0.0073082470144859414
2008-01-17T00:00:00,GBPCAD,2.0285,0.0093546300442852916,0.0073723407084318624
2008-01-18T00:00:00,GBPCAD,2.0081,-0.010056692137047065,0.0074949545819170309
2008-01-21T00:00:00,GBPCAD,2.0092,0.00054778148498563651,0.0073711441194169395
2008-01-22T00:00:00,GBPCAD,2.0169,0.0038323710929724581,0.007278692762528855
2008-01-23T00:00:00,GBPCAD,2.0026,-0.0070900887500619653,0.0072803100943871265
2008-01-24T00:00:00,GBPCAD,1.9795,-0.011535004494157654,0.0074565982426207135
2008-01-25T00:00:00,GBPCAD,1.9988000000000001,0.0097499368527406392,0.0075530382584608324
2008-01-28T00:00:00,GBPCAD,1.9925000000000002,-0.0031518911346807943,0.0074496937160404113
2008-01-29T00:00:00,GBPCAD,1.9851,-0.0037139272271016674,0.0073551906626434056
2008-01-30T00:00:00,GBPCAD,1.9776,-0.0037781471966148112,0.0072617596936070039
2008-01-31T00:00:00,GBPCAD,1.9925000000000002,0.0075343851132686768,0.0072799681733970948
2008-02-01T00:00:00,GBPCAD,1.9553,-0.018670012547051501,0.0079005446802401704
2008-02-04T00:00:00,GBPCAD,1.9618,0.0033242980616784894,0.007803074482049973
2008-02-05T00:00:00,GBPCAD,1.9790999999999999,0.0088184320521968954,0.0078563267293505924
2008-02-06T00:00:00,GBPCAD,1.9735,-0.0028295689960081997,0.0077403040465141085
2008-02-07T00:00:00,GBPCAD,1.9606,-0.0065366100836078706,0.0076935019462640612
2008-02-08T00:00:00,GBPCAD,1.9433,-0.0088238294399672918,0.0077114298945349623
2008-02-11T00:00:00,GBPCAD,1.9539,0.0054546390161065933,0.007666719408014719
2008-02-12T00:00:00,GBPCAD,1.9588999999999999,0.002558984594912684,0.007561202504990306
2008-02-13T00:00:00,GBPCAD,1.9572,-0.00086783398846281739,0.0074364418498969864
2008-02-15T00:00:00,GBPCAD,1.9742,0.0086858777845901809,0.0074975117466070662
2008-02-18T00:00:00,GBPCAD,1.9659,-0.0042042346266842135,0.0074084027491749926
2008-02-19T00:00:00,GBPCAD,1.9819,0.0081387659596113809,0.0074432015722631631
2008-02-20T00:00:00,GBPCAD,1.9659,-0.0080730612038952595,0.0074602767684592225
2008-02-21T00:00:00,GBPCAD,1.9851999999999999,0.0098173864387811546,0.0075595045410121898
2008-02-22T00:00:00,GBPCAD,1.9915,0.0031734837799718895,0.0074561626603254962
2008-02-25T00:00:00,GBPCAD,1.958,-0.016821491338187337,0.0079386779336737216
2008-02-26T00:00:00,GBPCAD,1.9495,-0.0043411644535239794,0.007838766283078032
2008-02-27T00:00:00,GBPCAD,1.9449,-0.0023595793793280005,0.0077158548265525003
2008-02-28T00:00:00,GBPCAD,1.9414,-0.0017995783844928061,0.0075911913884562678
2008-02-29T00:00:00,GBPCAD,1.9645000000000001,0.011898629854744061,0.0077992343516853887
2008-03-03T00:00:00,GBPCAD,1.9614,-0.0015780096716722335,0.0076739630962638673
2008-03-04T00:00:00,GBPCAD,1.9738,0.0063220148873253624,0.0076401313839452945
2008-03-05T00:00:00,GBPCAD,1.9609,-0.0065356165771607621,0.0076027211823788843
