timestamp,asset_id,close,arithmetic_return,sigma_t
2020-11-12T00:00:00,ZM,428.57,,
2020-11-13T00:00:00,ZM,400.22,-0.066150220500734921,
2020-11-16T00:00:00,ZM,398.77,-0.0036230073459598356,
2020-11-17T00:00:00,ZM,401.12,0.0058931213481456047,
2020-11-18T00:00:00,ZM,414.69,0.033830275229357783,
2020-11-19T00:00:00,ZM,414.24,-0.0010851479418360428,
2020-11-20T00:00:00,ZM,439.46,0.060882580146774744,
2020-11-23T00:00:00,ZM,430.26,-0.020934783598052131,
2020-11-24T00:00:00,ZM,427.3,-0.0068795611955561279,
2020-11-25T00:00:00,ZM,443.8,0.038614556517669082,
2020-11-27T00:00:00,ZM,470.7,0.060612888688598418,
2020-11-30T00:00:00,ZM,478.33,0.016209900148714672,
2020-12-01T00:00:00,ZM,406.25,-0.15069094558150228,
2020-12-02T00:00:00,ZM,412.61,0.015655384615384647,
2020-12-03T00:00:00,ZM,413.19,0.001405685756525494,
2020-12-04T00:00:00,ZM,409.99,-0.007744621118613685,
2020-12-07T00:00:00,ZM,407.76,-0.0054391570526110839,
2020-12-08T00:00:00,ZM,411.63,0.0094908769864626361,
2020-12-09T00:00:00,ZM,385.32,-0.063916624152758547,
2020-12-10T00:00:00,ZM,397.25,0.030961278936987458,
2020-12-11T00:00:00,ZM,396.76,-0.0012334801762114767,
2020-12-14T00:00:00,ZM,395.93,-0.0020919447524951713,
2020-12-15T00:00:00,ZM,398.99,0.007728638900815806,
2020-12-16T00:00:00,ZM,403.8,0.012055439985964566,
2020-12-17T00:00:00,ZM,400.99,-0.006958890539871229,
2020-12-18T00:00:00,ZM,405.67,0.011671113992867669,
2020-12-21T00:00:00,ZM,408.74,0.0075677274632089953,
2020-12-22T00:00:00,ZM,408.91,0.00041591231589767558,
2020-12-23T00:00:00,ZM,383.99,-0.060942505685847775,
2020-12-24T00:00:00,ZM,375.15,-0.02302143284981388,
2020-12-28T00:00:00,ZM,351.19,-0.063867786218845743,
2020-12-29T00:00:00,ZM,353.5,0.0065776360374726001,
2020-12-30T00:00:00,ZM,353.19,-0.00087694483734088342,
2020-12-31T00:00:00,ZM,337.34,-0.04487669526317286,
2021-01-04T00:00:00,ZM,359.64,0.066105412936503266,
2021-01-05T00:00:00,ZM,360.8,0.003225447669892184,
2021-01-06T00:00:00,ZM,343.92,-0.046784922394678477,
2021-01-07T00:00:00,ZM,341.59,-0.0067748313561294508,
2021-01-08T00:00:00,ZM,349.71,0.023771187681138221,
2021-01-11T00:00:00,ZM,337.76,-0.034171170398330016,
2021-01-12T00:00:00,ZM,356.79,0.056341781146376217,
2021-01-13T00:00:00,ZM,364.21,0.020796546988424449,
2021-01-14T00:00:00,ZM,383.25,0.052277532192965659,
2021-01-15T00:00:00,ZM,384.83,0.0041226353555120264,
2021-01-19T00:00:00,ZM,393.3,0.022009718577034088,
2021-01-20T00:00:00,ZM,382.86,-0.026544622425629286,
2021-01-21T00:00:00,ZM,382.84,-5.2238416131323861e-05,
2021-01-22T00:00:00,ZM,383.6,0.0019851635147843691,
2021-01-25T00:00:00,ZM,391.96,0.02179353493222095,
2021-01-26T00:00:00,ZM,374.32,-0.045004592305337245,
2021-01-27T00:00:00,ZM,370.24,-0.010899764907031375,
2021-01-28T00:00:00,ZM,378.71,0.022877052722558262,
2021-01-29T00:00:00,ZM,370.82,-0.020833883446436552,
2021-02-01T00:00:00,ZM,381.7,0.029340380777735816,
2021-02-02T00:00:00,ZM,391.57,0.02585800366780195,
2021-02-03T00:00:00,ZM,379.99,-0.02957325637816989,
2021-02-04T00:00:00,ZM,389.72,0.02560593699834211,
2021-02-05T00:00:00,ZM,419.65,0.076798727291388549,
2021-02-08T00:00:00,ZM,410.64,-0.021470272846419614,
2021-02-09T00:00:00,ZM,430.15,0.047511202026105571,
2021-02-10T00:00:00,ZM,430.59,0.0010228989887248582,0.041392384403121651
2021-02-11T00:00:00,ZM,432.74,0.0049931489351820388,0.040724804297577744
2021-02-12T00:00:00,ZM,432.82,0.00018486851227061073,0.040038442821877844
2021-02-16T00:00:00,ZM,443.07,0.023681900097038029,0.039690874614954595
2021-02-17T00:00:00,ZM,429.17,-0.031372017965558441,0.039330445327164058
2021-02-18T00:00:00,ZM,417.7,-0.026726006011603857,0.03886474254657582
2021-02-19T00:00:00,ZM,417.04,-0.0015800813981325548,0.038211320523902699
2021-02-22T00:00:00,ZM,393.9,-0.055486284289276912,0.038640116162881155
2021-02-23T00:00:00,ZM,386.85,-0.017897943640517784,0.03803710133123693
2021-02-24T00:00:00,ZM,383.7,-0.0081426909654905878,0.037394608320860639
2021-02-25T00:00:00,ZM,364.83,-0.049179046129788913,0.037529458091201395
2021-02-26T00:00:00,ZM,373.76,0.024477153742839149,0.037381120973072141
2021-03-01T00:00:00,ZM,408.26,0.092305222602739725,0.040937571211743302
2021-03-02T00:00:00,ZM,372.49,-0.087615735070788181,0.042956267281224321
2021-03-03T00:00:00,ZM,341.62,-0.08287470804585359,0.044388080018521368
2021-03-04T00:00:00,ZM,342.45,0.0024296001405069495,0.043697269147590631
2021-03-05T00:00:00,ZM,337.13,-0.015535114615272284,0.042980028429193282
2021-03-08T00:00:00,ZM,310.6,-0.078693678996232821,0.044064695909044015
2021-03-09T00:00:00,ZM,342.1,0.10141661300708306,0.047877544857335322
2021-03-10T00:00:00,ZM,336.27,-0.017041800643086934,0.047105409038056476
2021-03-11T00:00:00,ZM,353.85,0.052279418324560747,0.047584340600062537
2021-03-12T00:00:00,ZM,345.38,-0.023936696340257246,0.046897656174140927
2021-03-15T00:00:00,ZM,348.4,0.0087439921246163128,0.046200763526703
2021-03-16T00:00:00,ZM,334.32,-0.040413318025258278,0.045841966063558254
2021-03-17T00:00:00,ZM,335.89,0.004696099545345756,0.045131184622363589
2021-03-18T00:00:00,ZM,316.3,-0.058322665158236253,0.045327169301737705
2021-03-19T00:00:00,ZM,326.5,0.032247865950047389,0.045178763567650555
2021-03-22T00:00:00,ZM,328.39,0.0057886676875956704,0.044490375679316956
2021-03-23T00:00:00,ZM,340.07,0.03556746551356621,0.044414479514773654
2021-03-24T00:00:00,ZM,315.06,-0.073543682183079925,0.045353816842260863
2021-03-25T00:00:00,ZM,314.65,-0.0013013394274107313,0.044615390521057265
2021-03-26T00:00:00,ZM,319.53,0.015509296043222615,0.044070415121192197
2021-03-29T00:00:00,ZM,307.17,-0.038681813914186326,0.043714937849925507
2021-03-30T00:00:00,ZM,312.83,0.018426278607936868,0.04324853314486312
2021-03-31T00:00:00,ZM,321.23,0.026851644663235735,0.042964329936850003
2021-04-01T00:00:00,ZM,326.14,0.015284998287831048,0.042422788664058388
2021-04-05T00:00:00,ZM,323.87,-0.0069602011406144047,0.041720157923165295
2021-04-06T00:00:00,ZM,329.35,0.016920369283972021,0.041221610793263384
2021-04-07T00:00:00,ZM,322.78,-0.019948383178989067,0.040632449937441854
2021-04-08T00:00:00,ZM,330.99,0.025435280996344373,0.04033261683504101
2021-04-09T00:00:00,ZM,322.68,-0.025106498685760904,0.039844124521667065
2021-04-12T00:00:00,ZM,321.03,-0.0051134250650800607,0.039183835418461398
2021-04-13T00:00:00,ZM,342.95,0.068280223032115436,0.040707871636125673
2021-04-14T00:00:00,ZM,328.91,-0.040938912377897548,0.04062917503458259
2021-04-15T00:00:00,ZM,332.23,0.010093946672341956,0.040032082758861831
2021-04-16T00:00:00,ZM,329.84,-0.0071938115161184818,0.039375650879144686
2021-04-19T00:00:00,ZM,324.45,-0.01634125636672322,0.038794308622213142
2021-04-20T00:00:00,ZM,321.74,-0.0083525967021112028,0.03816093959159423
2021-04-21T00:00:00,ZM,322.47,0.0022689127867222547,0.037545382905792166
2021-04-22T00:00:00,ZM,328.1,0.017458988433032514,0.037118632318655358
2021-04-23T00:00:00,ZM,336.55,0.025754343188052385,0.036867584633497388
2021-04-26T00:00:00,ZM,336.27,-0.00083197147526379309,0.036258001649656819
2021-04-27T00:00:00,ZM,332.69,-0.010646206917060648,0.035691655555908794
2021-04-28T00:00:00,ZM,331.05,-0.0049295139619465154,0.035104178995503443
2021-04-29T00:00:00,ZM,320.61,-0.031536021748980507,0.034918339280937072
2021-04-30T00:00:00,ZM,319.42,-0.0037116746202551314,0.03434061185584477
2021-05-03T00:00:00,ZM,314.06,-0.016780414501283619,0.033858522348175733
2021-05-04T00:00:00,ZM,304.85,-0.029325606571992548,0.033612849267773699
2021-05-05T00:00:00,ZM,297.54,-0.023979006068558312,0.033239076004119329
2021-05-06T00:00:00,ZM,292.38,-0.01734220608993757,0.03276117959549571
