timestamp,asset_id,macd_8_24,macd_16_28,macd_32_96
2005-06-21T00:00:00,AUDCAD,-0.073369460377123108,-0.013200643058489857,0.620105323534346
2005-06-22T00:00:00,AUDCAD,-0.0012951581562262952,0.020504498751962568,0.63271141185209312
2005-06-23T00:00:00,AUDCAD,-0.085172745853126411,-0.021686548374862853,0.62553427485015312
2005-06-24T00:00:00,AUDCAD,-0.18228787228669291,-0.073370439598044832,0.62259689604405455
2005-06-27T00:00:00,AUDCAD,-0.31058503433962198,-0.14455910194671054,0.60183763977867544
2005-06-28T00:00:00,AUDCAD,-0.51637154518561412,-0.25952286756967741,0.56135797136869281
2005-06-29T00:00:00,AUDCAD,-0.73140662712861582,-0.38629152693314855,0.50765293469331341
2005-06-30T00:00:00,AUDCAD,-0.9256618473263325,-0.50933617542945409,0.44627956230239885
2005-07-01T00:00:00,AUDCAD,-1.0852821270145456,-0.62101917318276079,0.38947572898730282
2005-07-04T00:00:00,AUDCAD,-1.2508879173947671,-0.73975840780658342,0.32500113090610028
2005-07-05T00:00:00,AUDCAD,-1.4353658821909632,-0.86775582226516357,0.23582757431074433
2005-07-06T00:00:00,AUDCAD,-1.5740453074868981,-0.96999391855582173,0.13732445567623189
2005-07-07T00:00:00,AUDCAD,-1.6796395411393024,-1.0550737627903291,0.045156590816805543
2005-07-08T00:00:00,AUDCAD,-1.7524322074469472,-1.1251002421660676,-0.034327211619189411
2005-07-11T00:00:00,AUDCAD,-1.762460197819516,-1.1701960404051444,-0.090849049891642344
2005-07-12T00:00:00,AUDCAD,-1.7463294898830268,-1.2001584242251382,-0.138722726000683
2005-07-13T00:00:00,AUDCAD,-1.7393887580360214,-1.2297853141441843,-0.18566262165550035
2005-07-14T00:00:00,AUDCAD,-1.6883971836814413,-1.2394179919950712,-0.22063808006240326
2005-07-15T00:00:00,AUDCAD,-1.6219613911947226,-1.2382796832014766,-0.24982700791312312
2005-07-18T00:00:00,AUDCAD,-1.5503517876974167,-1.2328872901666685,-0.27523765294274882
2005-07-19T00:00:00,AUDCAD,-1.4904477666496221,-1.2284554397306586,-0.30006986372598771
2005-07-20T00:00:00,AUDCAD,-1.3957372768849574,-1.2071340928729073,-0.31734082534177449
2005-07-21T00:00:00,AUDCAD,-1.2574103269164503,-1.1618720350714391,-0.32518893731325188
2005-07-22T00:00:00,AUDCAD,-1.1433851496649321,-1.1242856048997969,-0.33428780467545488
2005-07-25T00:00:00,AUDCAD,-1.0537433812121275,-1.0953306351751348,-0.3452717279587304
2005-07-26T00:00:00,AUDCAD,-0.96204645488891194,-1.0655662294230686,-0.35547747333660806
2005-07-27T00:00:00,AUDCAD,-0.87220116571102013,-1.04048793210088,-0.36722736269690992
2005-07-28T00:00:00,AUDCAD,-0.79083483557132628,-1.0128439286440709,-0.37787119901129457
2005-07-29T00:00:00,AUDCAD,-0.77562873750160666,-1.008231224590316,-0.39469336419365436
2005-08-01T00:00:00,AUDCAD,-0.78241993615674599,-1.0167831266580662,-0.41610662410305155
2005-08-02T00:00:00,AUDCAD,-0.71677294229435939,-0.99107386826759125,-0.42767077032516154
2005-08-03T00:00:00,AUDCAD,-0.59704832626188309,-0.92828300251982432,-0.42605941347166504
2005-08-04T00:00:00,AUDCAD,-0.50100829407707159,-0.87024047079834366,-0.42398454502277466
2005-08-05T00:00:00,AUDCAD,-0.4445436336951108,-0.8323660307495705,-0.42772530039007972
2005-08-08T00:00:00,AUDCAD,-0.44708896244698421,-0.82784843524065599,-0.4423556172521072
2005-08-09T00:00:00,AUDCAD,-0.48687419102208951,-0.83701586599627564,-0.45890196231739505
2005-08-10T00:00:00,AUDCAD,-0.49487216719888266,-0.83665434603435562,-0.47443993491432157
2005-08-11T00:00:00,AUDCAD,-0.47480876827287616,-0.8212240310880613,-0.48482133950063477
2005-08-12T00:00:00,AUDCAD,-0.50148035924956647,-0.82740701709427755,-0.49996640276796739
2005-08-15T00:00:00,AUDCAD,-0.53279857020101618,-0.84001694438577557,-0.51786666781882151
2005-08-16T00:00:00,AUDCAD,-0.56017989531629242,-0.85037649597174181,-0.53413578247259952
2005-08-17T00:00:00,AUDCAD,-0.57995753963466812,-0.86014403258423255,-0.55141656032608122
