timestamp,asset_id,normalized_return_1,normalized_return_21,normalized_return_63,normalized_return_126,normalized_return_256
2017-05-15T00:00:00,XMRUSD,,,,,
2017-05-16T00:00:00,XMRUSD,,,,,
2017-05-17T00:00:00,XMRUSD,,,,,
2017-05-18T00:00:00,XMRUSD,,,,,
2017-05-19T00:00:00,XMRUSD,,,,,
2017-05-22T00:00:00,XMRUSD,,,,,
2017-05-23T00:00:00,XMRUSD,,,,,
2017-05-24T00:00:00,XMRUSD,,,,,
2017-05-25T00:00:00,XMRUSD,,,,,
2017-05-26T00:00:00,XMRUSD,,,,,
2017-05-29T00:00:00,XMRUSD,,,,,
2017-05-30T00:00:00,XMRUSD,,,,,
2017-05-31T00:00:00,XMRUSD,,,,,
2017-06-01T00:00:00,XMRUSD,,,,,
2017-06-02T00:00:00,XMRUSD,,,,,
2017-06-05T00:00:00,XMRUSD,,,,,
2017-06-06T00:00:00,XMRUSD,,,,,
2017-06-07T00:00:00,XMRUSD,,,,,
2017-06-08T00:00:00,XMRUSD,,,,,
2017-06-09T00:00:00,XMRUSD,,,,,
2017-06-10T00:00:00,XMRUSD,,,,,
2017-06-11T00:00:00,XMRUSD,,,,,
2017-06-12T00:00:00,XMRUSD,,,,,
2017-06-13T00:00:00,XMRUSD,,,,,
2017-06-14T00:00:00,XMRUSD,,,,,
2017-06-15T00:00:00,XMRUSD,,,,,
2017-06-16T00:00:00,XMRUSD,,,,,
2017-06-17T00:00:00,XMRUSD,,,,,
2017-06-18T00:00:00,XMRUSD,,,,,
2017-06-19T00:00:00,XMRUSD,,,,,
2017-06-20T00:00:00,XMRUSD,,,,,
2017-06-21T00:00:00,XMRUSD,,,,,
2017-06-22T00:00:00,XMRUSD,,,,,
2017-06-23T00:00:00,XMRUSD,,,,,
2017-06-24T00:00:00,XMRUSD,,,,,
2017-06-25T00:00:00,XMRUSD,,,,,
2017-06-26T00:00:00,XMRUSD,,,,,
2017-06-27T00:00:00,XMRUSD,,,,,
2017-06-28T00:00:00,XMRUSD,,,,,
2017-06-29T00:00:00,XMRUSD,,,,,
2017-06-30T00:00:00,XMRUSD,,,,,
2017-07-01T00:00:00,XMRUSD,,,,,
2017-07-02T00:00:00,XMRUSD,,,,,
2017-07-03T00:00:00,XMRUSD,,,,,
2017-07-04T00:00:00,XMRUSD,,,,,
2017-07-05T00:00:00,XMRUSD,,,,,
2017-07-06T00:00:00,XMRUSD,,,,,
2017-07-07T00:00:00,XMRUSD,,,,,
2017-07-08T00:00:00,XMRUSD,,,,,
2017-07-09T00:00:00,XMRUSD,,,,,
2017-07-10T00:00:00,XMRUSD,,,,,
2017-07-11T00:00:00,XMRUSD,,,,,
2017-07-12T00:00:00,XMRUSD,,,,,
2017-07-13T00:00:00,XMRUSD,,,,,
2017-07-14T00:00:00,XMRUSD,,,,,
2017-07-15T00:00:00,XMRUSD,,,,,
2017-07-16T00:00:00,XMRUSD,,,,,
2017-07-17T00:00:00,XMRUSD,,,,,
2017-07-18T00:00:00,XMRUSD,,,,,
2017-07-19T00:00:00,XMRUSD,,,,,
2017-07-20T00:00:00,XMRUSD,1.7533038015817235,-0.2672024464184049,,,
2017-07-21T00:00:00,XMRUSD,-0.047843027205439835,-0.23940557910511606,,,
2017-07-22T00:00:00,XMRUSD,1.3335837232805938,0.36651877977076314,,,
2017-07-23T00:00:00,XMRUSD,-0.28616183451289423,0.10559586878440923,0.78068149138791532,,
2017-07-24T00:00:00,XMRUSD,0.67097285546238217,0.138706735377678,0.9918848654019552,,
2017-07-25T00:00:00,XMRUSD,-1.8443064811645291,-0.32719837784529149,0.47416645882754882,,
2017-07-26T00:00:00,XMRUSD,2.0611337566124006,0.014685019024666693,0.59854455332460121,,
2017-07-27T00:00:00,XMRUSD,-0.33204109722394726,-0.25212434008667806,0.53114915500837689,,
2017-07-28T00:00:00,XMRUSD,0.027971423283263203,-0.027361936887483829,0.22268286951353469,,
2017-07-29T00:00:00,XMRUSD,0.043860921159545339,-0.0039195716164829846,-0.12140990730555029,,
2017-07-30T00:00:00,XMRUSD,-0.8865071621913756,-0.26084059530607373,-0.28244389869141034,,
2017-07-31T00:00:00,XMRUSD,-0.13079144788346503,-0.0087557022328201596,-0.11691562711818172,,
2017-08-01T00:00:00,XMRUSD,1.0847188742821996,0.55070195223504592,0.31255642433083136,,
2017-08-02T00:00:00,XMRUSD,-0.20511346468548186,0.23884502122708895,0.087988647706850734,,
2017-08-03T00:00:00,XMRUSD,0.15716047028450572,0.44713154127144467,0.050322416247338804,,
2017-08-04T00:00:00,XMRUSD,0.15495010369337175,0.79601136390740335,0.13818656014925326,,
2017-08-05T00:00:00,XMRUSD,1.0993216603086526,1.3529402397786165,0.19113453668173735,,
2017-08-06T00:00:00,XMRUSD,-0.1701427883469675,1.8070528697344905,0.20142086865044215,,
2017-08-07T00:00:00,XMRUSD,0.2146980467788267,1.1275046375540869,0.096018740443296377,,
2017-08-08T00:00:00,XMRUSD,0.75092900972502463,1.1448562390119199,0.033755717612150807,,
2017-08-09T00:00:00,XMRUSD,-0.11211412212461551,1.3509281744805293,-0.10837895976095067,,
2017-08-10T00:00:00,XMRUSD,-0.32877731693898732,0.72526139472499429,-0.16706381698799469,,
2017-08-11T00:00:00,XMRUSD,0.22067533716651969,0.81285658511303094,-0.17316080125993172,,
2017-08-12T00:00:00,XMRUSD,-0.66132375340918004,0.27069470108188787,-0.13370192428225247,,
2017-08-13T00:00:00,XMRUSD,-0.3795028695244364,0.2612811198241729,-0.26832376212608844,,
2017-08-14T00:00:00,XMRUSD,0.6233102011474464,0.23243003345070881,0.012069736911041403,,
2017-08-15T00:00:00,XMRUSD,-0.4110076715024143,0.74583018725571171,-0.15089554790836573,,
