epoch_index,train_loss,val_loss,best_val_loss,mean_gradient_norm,improved
0,-0.14117976282723249,-0.40874963998794556,-0.40874963998794556,1.2673642623878549,true
1,-0.2571794889867306,-0.40517503023147583,-0.40874963998794556,0.56705228106584404,false
2,-0.24621671624481678,-0.43855178356170654,-0.43855178356170654,0.67191197802603708,true
3,-0.25970980487763884,-0.42151150107383728,-0.43855178356170654,0.85238529296912025,false
4,-0.27018552441149951,-0.47996208071708679,-0.47996208071708679,0.92122175726399291,true
5,-0.26362969502806666,-0.41335290670394897,-0.47996208071708679,0.91517063988139857,false
6,-0.28060187324881553,-0.42109823226928711,-0.47996208071708679,1.001417748373933,false
7,-0.28672614991664885,-0.43832159042358398,-0.47996208071708679,0.9382459437852958,false
8,-0.32027218863368034,-0.41424441337585449,-0.47996208071708679,1.2171170477289706,false
9,-0.2965761125087738,-0.46280017495155334,-0.47996208071708679,1.4435472410637886,false
10,-0.30926119908690453,-0.38250327110290527,-0.47996208071708679,1.2080536962370387,false
11,-0.33336899578571322,-0.36271697282791138,-0.47996208071708679,1.2256864371302072,false
12,-0.30917937196791173,-0.49276944994926453,-0.49276944994926453,1.940199030720396,true
13,-0.31506672315299511,-0.36390650272369385,-0.49276944994926453,1.0534477310837247,false
14,-0.33152384469285606,-0.3519616425037384,-0.49276944994926453,1.192135052019148,false
15,-0.30449515865184368,-0.39635851979255676,-0.49276944994926453,1.1311619565240107,false
16,-0.34317345917224884,-0.31364178657531738,-0.49276944994926453,1.1548844085540622,false
17,-0.37871961966156958,-0.22451083362102509,-0.49276944994926453,2.2902778826159191,false
18,-0.31456746980547906,-0.245041623711586,-0.49276944994926453,1.6143784497020532,false
19,-0.34867827519774436,-0.15742947161197662,-0.49276944994926453,1.8776255945849698,false
20,-0.36700065210461619,-0.16420386731624603,-0.49276944994926453,1.9338215610943734,false
21,-0.36211996264755725,0.10397367179393768,-0.49276944994926453,2.2668598280346486,false
22,-0.36711290776729583,-0.27343076467514038,-0.49276944994926453,1.5095478297211229,false
23,-0.33802174814045427,-0.074728541076183319,-0.49276944994926453,2.1578488298691809,false
24,-0.3824830286204815,-0.083738811314105988,-0.49276944994926453,2.0831112414598465,false
25,-0.38316284436732528,-0.22292232513427734,-0.49276944994926453,1.8600059021264315,false
26,-0.38907285556197169,-0.20427657663822174,-0.49276944994926453,2.0960896060278174,false
27,-0.3774800904095173,-0.23378096520900726,-0.49276944994926453,2.1131783963181077,false
28,-0.40513452365994451,-0.31439739465713501,-0.49276944994926453,1.9301416236907243,false
29,-0.39788039103150369,-0.12143401801586151,-0.49276944994926453,2.1009548395872115,false
30,-0.39915054515004156,-0.2285134345293045,-0.49276944994926453,3.8287739134393632,false
31,-0.38595776185393332,-0.093533463776111603,-0.49276944994926453,4.5292538846842945,false
32,-0.44231603071093561,-0.15816411375999451,-0.49276944994926453,1.6707157536409796,false
33,-0.45912855267524721,-0.25391045212745667,-0.49276944994926453,2.1141275368630885,false
34,-0.40025550993159414,-0.10812020301818848,-0.49276944994926453,2.1546405038330705,false
35,-0.43974180147051811,-0.14508643746376038,-0.49276944994926453,1.6531349230557679,false
36,-0.41271578818559645,-0.18848790228366852,-0.49276944994926453,2.7271938682184556,false
37,-0.38933865651488303,-0.12200420349836349,-0.49276944994926453,1.5897007308900357,false
