timestamp,asset_id,lbw,nu,gamma,status,window_size,nlml_baseline,nlml_changepoint,retry_used,fallback_used,location_c,steepness_s,fallback_source_timestamp,failure_stage,failure_message
2023-02-25T00:00:00,ADAUSD,63,0.15171517854908409,0.51017368093382565,success,64,90.016313823644779,88.295102307597929,false,false,32.140941898831016,0.65329950227567624,,,
2023-02-26T00:00:00,ADAUSD,63,0.14842018081971936,0.49465648994412614,success,64,90.160969312192208,88.413923387826173,false,false,31.163358866479946,0.63739966596163489,,,
2023-02-27T00:00:00,ADAUSD,63,0.12905813863954127,0.4758307983278639,success,64,90.284173770293592,88.374861534929011,false,false,29.977340294655427,0.62977329333681453,,,
2023-02-28T00:00:00,ADAUSD,63,0.13192113204206418,0.45800642820049808,success,64,90.110561611790246,88.226483299046421,false,false,28.854404976631379,0.62178582355505219,,,
2023-03-01T00:00:00,ADAUSD,63,0.28722070991025894,0.29157860705457039,success,64,90.345216159569532,89.436295282432013,false,false,18.369452244437934,1.4591882088721784,,,
2023-03-02T00:00:00,ADAUSD,63,0.32194672487490322,0.27671788138215669,success,64,90.59247696372114,89.847637183143945,false,false,17.43322652707587,1.4689623439376531,,,
2023-03-03T00:00:00,ADAUSD,63,0.28916694930240933,0.55382544493974784,success,64,90.449744380615996,89.55031098809728,false,false,34.891003031204114,1.0340834924543505,,,
2023-03-04T00:00:00,ADAUSD,63,0.28532601649930606,0.53678289319752559,success,64,90.357438937269151,89.439244909726597,false,false,33.817322271444112,1.0332327088601354,,,
2023-03-05T00:00:00,ADAUSD,63,0.28586758180833732,0.51937934241696049,success,64,90.412963384011817,89.497423682147357,false,false,32.72089857226851,1.0416569007758116,,,
2023-03-06T00:00:00,ADAUSD,63,0.28916909186093492,0.50244934153542842,success,64,90.467642966691727,89.568219997718685,false,false,31.654308516731987,1.0386008073664321,,,
2023-03-07T00:00:00,ADAUSD,63,0.27752631209525153,0.48488821465854259,success,64,90.377275303611242,89.420510049465506,false,false,30.547957523488183,1.0670366085597629,,,
2023-03-08T00:00:00,ADAUSD,63,0.27262073305385315,0.46821919434806508,success,64,90.203017576268223,89.221651120143434,false,false,29.497809243928099,1.0918674052624313,,,
2023-03-09T00:00:00,ADAUSD,63,0.22777676629598384,0.69822560965316627,success,64,90.108441593578107,88.887533976658403,false,false,43.988213408149477,0.9188256794728219,,,
